ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00043648,"InChI=1S/C12H11NO3/c1-2-16-12(15)11(14)10(8-13)9-6-4-3-5-7-9/h3-7,10H,2H2,1H3",CCOC(=O)C(=O)C(C#N)c1ccccc1,419.64005525818186,False,['6362-63-6'],0.9985886444
POOL-00033176,"InChI=1S/C15H18O5/c1-3-19-14(17)12(13(16)15(18)20-4-2)10-11-8-6-5-7-9-11/h5-9,12H,3-4,10H2,1-2H3",CCOC(=O)C(=O)C(Cc1ccccc1)C(=O)OCC,466.4120339060764,False,['54670-87-0'],0.9940676179
POOL-00041060,"InChI=1S/C15H20O4/c1-3-18-14(16)13(15(17)19-4-2)11-10-12-8-6-5-7-9-12/h5-9,13H,3-4,10-11H2,1-2H3",CCOC(=O)C(CCc1ccccc1)C(=O)OCC,381.8664181181493,False,['6628-68-8'],0.9960313035
POOL-00039451,"InChI=1S/C15H20O4/c1-4-15(13(16)18-5-2,14(17)19-6-3)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",CCOC(=O)C(CC)(C(=O)OCC)c1ccccc1,407.0315315946265,False,['76-67-5'],1.0001824557
POOL-00040747,"InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-9(7-12-6-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3",CCOC(=O)c1cncc(C(=O)OCC)c1,356.07588186361244,False,['4591-56-4'],0.9951081981
POOL-00017194,"InChI=1S/C10H16O5/c1-2-5-14-9(11)10(12)15-7-8-4-3-6-13-8/h8H,2-7H2,1H3",CCCOC(=O)C(=O)OCC1CCCO1,219.85263754543288,False,['6673-49-0'],0.9894668131
POOL-00020157,"InChI=1S/C12H16O7/c1-5-17-11(13)9-7(15-3)8(16-4)10(19-9)12(14)18-6-2/h5-6H2,1-4H3",CCOC(=O)c1oc(C(=O)OCC)c(OC)c1OC,420.3881099097911,False,['55932-09-7'],0.9936847844
POOL-00032771,"InChI=1S/C12H18O6/c1-16-10(13)7-4-8(11(14)17-2)6-9(5-7)12(15)18-3/h7-9H,4-6H2,1-3H3",COC(=O)C1CC(C(=O)OC)CC(C(=O)OC)C1,279.1555743668406,False,"['52831-11-5', '6998-83-0']",0.9987318544
POOL-00031064,"InChI=1S/C9H9F3O5S/c1-15-6-4-3-5-7(16-2)8(6)17-18(13,14)9(10,11)12/h3-5H,1-2H3",COc1cccc(OC)c1OS(=O)(=O)C(F)(F)F,501.2449119700564,False,['60319-07-5'],0.9981808849
POOL-00031673,"InChI=1S/C15H17NO4/c1-3-19-14(17)13(15(18)20-4-2)12(10-16)11-8-6-5-7-9-11/h5-9,12-13H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)C(C#N)c1ccccc1,474.34501931052927,False,['185067-05-4'],1.0024605706
POOL-00038586,"InChI=1S/C10H15O6PS/c1-8-7-9(16-17(11,14-2)15-3)5-6-10(8)18(4,12)13/h5-7H,1-4H3",COP(=O)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,572.0307428287849,False,['14086-35-2'],0.9947277553
POOL-00043654,"InChI=1S/C10H15O5PS/c1-8-7-9(5-6-10(8)17(4)12)15-16(11,13-2)14-3/h5-7H,1-4H3",COP(=O)(OC)Oc1ccc(S(C)=O)c(C)c1,465.7641035106898,False,['6552-13-2'],0.9944005839
POOL-00026506,"InChI=1S/C12H12O6/c1-7(14)17-11-5-9(6-13)4-10(16-3)12(11)18-8(2)15/h4-6H,1-3H3",COc1cc(C=O)cc(OC(C)=O)c1OC(C)=O,491.586157061223,False,['65841-02-3'],0.997872592
POOL-00033691,"InChI=1S/C13H17NO4/c1-3-5-17-12(15)10-7-11(9-14-8-10)13(16)18-6-4-2/h7-9H,3-6H2,1-2H3",CCCOC(=O)c1cncc(C(=O)OCCC)c1,381.9572004848129,False,['39891-44-6'],0.9949903583
POOL-00035205,"InChI=1S/C12H17O4P/c1-3-15-17(14,16-4-2)10-12(13)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",CCOP(=O)(CC(=O)c1ccccc1)OCC,392.2264725894508,False,['3453-00-7'],0.9990850587
POOL-00011233,"InChI=1S/C14H18O6/c1-4-18-13(15)12(14(16)19-5-2)20-11-9-7-6-8-10(11)17-3/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(Oc1ccccc1OC)C(=O)OCC,438.7322798569372,False,['20730-58-9'],0.9960730372
POOL-00010820,"InChI=1S/C11H17O5PS/c1-3-15-17(12,16-4-2)10-18(13,14)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",CCOP(=O)(CS(=O)(=O)c1ccccc1)OCC,501.49492668884426,False,['56069-39-7'],0.9992103927
POOL-00036039,"InChI=1S/C10H10O6/c1-6(11)14-4-8-3-9(13)10(5-15-8)16-7(2)12/h3,5H,4H2,1-2H3",CC(=O)OCc1cc(=O)c(OC(C)=O)co1,458.62221317738056,False,['26209-93-8'],0.9948161141
POOL-00002430,"InChI=1S/C10H9FO4S/c1-15-10(12)6-7-16(13,14)9-4-2-8(11)3-5-9/h2-7H,1H3",COC(=O)C=CS(=O)(=O)c1ccc(F)cc1,502.1254964912926,False,['114140-99-7'],0.9960047086
