ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00027957,"InChI=1S/C13H10N2O2/c14-8-5-6-9(11(16)7-8)13-15-10-3-1-2-4-12(10)17-13/h1-7,16H,14H2",Nc1ccc(-c2nc3ccccc3o2)c(O)c1,655.7022523288842,False,['88877-61-6'],0.190619321,2,,,
POOL-00023380,"InChI=1S/C13H19NO2S/c1-3-6-16-13(15)11-9-5-4-8(2)7-10(9)17-12(11)14/h8H,3-7,14H2,1-2H3",CCCOC(=O)c1c(N)sc2c1CCC(C)C2,425.2991073432544,False,['329222-92-6'],0.1846739167,2,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r432970
POOL-00027874,"InChI=1S/C12H10N2S2/c1-2-6-11-10(5-1)13-12(14-11)16-8-9-4-3-7-15-9/h1-7H,8H2,(H,13,14)",c1csc(CSc2nc3ccccc3[nH]2)c1,550.8759613562171,False,['91974-50-4'],0.2318045783,2,$134.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008668
POOL-00038706,"InChI=1S/C17H20N2/c1-18(2)12-7-13-19-16-10-5-3-8-14(16)15-9-4-6-11-17(15)19/h3-6,8-11H,7,12-13H2,1-2H3",CN(C)CCCn1c2ccccc2c2ccccc21,641.3709800444659,False,['20811-26-1'],0.1894595404,2,,,
POOL-00003989,"InChI=1S/C13H15FN2O2/c14-8-4-5-9(17)10-11(8)15-12(18)16-13(10)6-2-1-3-7-13/h4-5,17H,1-3,6-7H2,(H2,15,16,18)",OC1=Nc2c(F)ccc(O)c2C2(CCCCC2)N1,521.9676836127936,False,['939768-67-9'],0.2029293909,2,,,
POOL-00013624,"InChI=1S/C14H12N2O2/c1-17-11-5-7-15-13-9(11)3-4-10-12(18-2)6-8-16-14(10)13/h3-8H,1-2H3",COc1ccnc2c1ccc1c(OC)ccnc12,662.6377987571719,False,['92149-07-0'],0.1740030744,2,$130.00/250 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/678023
POOL-00028058,"InChI=1S/C12H7BrN2S2/c13-8-3-1-7(2-4-8)9-5-17-12-10(9)11(16)14-6-15-12/h1-6H,(H,14,15,16)",Sc1ncnc2scc(-c3ccc(Br)cc3)c12,676.5384186560647,False,['379241-58-4'],0.2490613387,2,,,
POOL-00026758,"InChI=1S/C11H12N2O2S2/c1-5-6(2)16-9-8(5)10(13-4-12-9)17-7(3)11(14)15/h4,7H,1-3H3,(H,14,15)",Cc1sc2ncnc(SC(C)C(=O)O)c2c1C,580.1002730065368,False,['442571-27-9'],0.1868455426,2,,,
POOL-00036701,"InChI=1S/C20H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-18-22-20-17-14-13-16-19(20)21/h13-14,16-17H,2-12,15,18,21H2,1H3",CCCCCCCCCCCCCCOc1ccccc1N,364.4798061415075,False,['41710-89-8'],0.2062243844,3,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s575674
POOL-00037687,"InChI=1S/C20H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-18-22-20-16-14-19(21)15-17-20/h14-17H,2-13,18,21H2,1H3",CCCCCCCCCCCCCCOc1ccc(N)cc1,347.2298061415074,False,['39905-46-9'],0.1722179637,3,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s574783
POOL-00036544,"InChI=1S/C22H37NO2/c1-3-4-5-6-7-8-9-10-11-12-13-16-19-25-22-18-15-14-17-21(22)23-20(2)24/h14-15,17-18H,3-13,16,19H2,1-2H3,(H,23,24)",CCCCCCCCCCCCCCOc1ccccc1N=C(C)O,466.84995326925554,False,['67990-10-7'],0.2011214777,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s574953
POOL-00037160,"InChI=1S/C22H39NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20-24-22-18-16-21(23)17-19-22/h16-19H,2-15,20,23H2,1H3",CCCCCCCCCCCCCCCCOc1ccc(N)cc1,374.06123407590985,False,['7502-06-9'],0.1758655187,3,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s573396
POOL-00033834,"InChI=1S/C22H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-22(25)23-20-16-18-21(24)19-17-20/h16-19,24H,2-15H2,1H3,(H,23,25)",CCCCCCCCCCCCCCCC(=O)Nc1ccc(O)cc1,441.8453710066712,False,['74058-77-8'],0.2065366444,3,$134.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s510297
POOL-00020740,"InChI=1S/C22H39NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-24-22-18-16-17-21(23)20-22/h16-18,20H,2-15,19,23H2,1H3",CCCCCCCCCCCCCCCCOc1cccc(N)c1,391.31123407590985,False,['1632-33-3'],0.1753341252,3,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s387401
POOL-00030950,"InChI=1S/C22H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-22(24)20-16-18-21(23)19-17-20/h16-19,23H,2-15H2,1H3",CCCCCCCCCCCCCCCC(=O)c1ccc(O)cc1,422.1009846784498,False,['2589-76-6'],0.19829214,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s386561
POOL-00031663,"InChI=1S/C20H35NOS/c1-5-6-7-8-9-10-15-21-17(4)20(22)18-11-13-19(14-12-18)23-16(2)3/h11-14,16-17,20-22H,5-10,15H2,1-4H3",CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,404.6076298862495,False,['54063-56-8'],0.232187064,3,,,
POOL-00000116,"InChI=1S/C19H31NO2/c1-3-4-5-6-7-8-9-10-11-12-18(20-22)17-15-16(2)13-14-19(17)21/h13-15,21-22H,3-12H2,1-2H3",CCCCCCCCCCCC(=NO)c1cc(C)ccc1O,454.7484472247524,False,['50652-76-1'],0.1922137695,3,,,
POOL-00034308,"InChI=1S/C19H31NO2/c1-2-3-4-5-6-7-8-9-10-13-16-20-19(22)17-14-11-12-15-18(17)21/h11-12,14-15,21H,2-10,13,16H2,1H3,(H,20,22)",CCCCCCCCCCCCN=C(O)c1ccccc1O,429.1982892740046,False,['10586-70-6'],0.1715279636,3,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001969
POOL-00022788,"InChI=1S/C19H32N2O/c1-2-3-4-5-6-7-8-9-10-14-17-20-19(22)21-18-15-12-11-13-16-18/h11-13,15-16H,2-10,14,17H2,1H3,(H2,20,21,22)",CCCCCCCCCCCCN=C(O)Nc1ccccc1,389.6814736150885,False,['13140-84-6'],0.199199383,3,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r588393
POOL-00034406,"InChI=1S/C20H32N2O2/c1-3-5-7-9-15-21-19(23)17-11-13-18(14-12-17)20(24)22-16-10-8-6-4-2/h11-14H,3-10,15-16H2,1-2H3,(H,21,23)(H,22,24)",CCCCCCNC(=O)c1ccc(C(=O)NCCCCCC)cc1,437.91714517212966,False,['41203-68-3'],0.2041265234,3,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s892963
POOL-00018365,"InChI=1S/C22H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20-24-22-18-16-21(23)17-19-22/h16-19,23H,2-15,20H2,1H3",CCCCCCCCCCCCCCCCOc1ccc(O)cc1,372.06123407590985,False,['13037-88-2'],0.1839765348,3,$39.90/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s537446
POOL-00018515,"InChI=1S/C18H29NO2/c1-3-4-5-6-7-8-9-10-15-21-18-13-11-17(12-14-18)19-16(2)20/h11-14H,3-10,15H2,1-2H3,(H,19,20)",CCCCCCCCCCOc1ccc(N=C(C)O)cc1,394.1842826470779,False,['55792-68-2'],0.1829969893,3,$28.60/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s234990
POOL-00042198,"InChI=1S/C22H40N2/c1-5-7-9-11-13-19(3)23-21-15-17-22(18-16-21)24-20(4)14-12-10-8-6-2/h15-20,23-24H,5-14H2,1-4H3",CCCCCCC(C)Nc1ccc(NC(C)CCCCCC)cc1,359.93587120197265,False,"['103-96-8', '28633-36-5']",0.1786292817,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s358762
POOL-00037544,"InChI=1S/C22H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-17-15-18-20(23)21(19)22(24)25/h15,17-18,23H,2-14,16H2,1H3,(H,24,25)",CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,482.1607180447509,False,['16611-84-0'],0.2103349164,3,,,
POOL-00030003,"InChI=1S/C22H40N2/c1-3-5-7-9-11-13-19-23-21-15-17-22(18-16-21)24-20-14-12-10-8-6-4-2/h15-18,23-24H,3-14,19-20H2,1-2H3",CCCCCCCCNc1ccc(NCCCCCCCC)cc1,335.06123407590985,False,['1241-28-7'],0.212162835,3,,,
POOL-00030862,"InChI=1S/C22H39NS/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-24-22-18-16-17-21(23)20-22/h16-18,20H,2-15,19,23H2,1H3",CCCCCCCCCCCCCCCCSc1cccc(N)c1,391.31123407590985,False,['57946-69-7'],0.1867652274,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s450189
POOL-00037495,"InChI=1S/C20H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17-15-13-16-18(21)19(17)20(22)23/h13,15-16,21H,2-12,14H2,1H3,(H,22,23)",CCCCCCCCCCCCCc1cccc(O)c1C(=O)O,454.2000499595607,False,['20261-38-5'],0.2100545945,3,$397.00/10 MG,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/49962
POOL-00024197,"InChI=1S/C21H36N2S/c1-2-3-4-5-6-7-8-9-10-11-12-16-19-22-21(24)23-20-17-14-13-15-18-20/h13-15,17-18H,2-12,16,19H2,1H3,(H2,22,23,24)",CCCCCCCCCCCCCCN=C(S)Nc1ccccc1,417.1067380605294,False,['111782-17-3'],0.1842008516,3,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s810665
POOL-00020451,"InChI=1S/C22H40N2S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-25-22-18-16-17-21(20-22)24-23/h16-18,20,24H,2-15,19,23H2,1H3",CCCCCCCCCCCCCCCCSc1cccc(NN)c1,408.7686223926803,False,['71794-34-8'],0.1829281982,3,,,
POOL-00018295,"InChI=1S/C24H44N2/c1-5-7-9-11-13-15-21(3)25-23-17-19-24(20-18-23)26-22(4)16-14-12-10-8-6-2/h17-22,25-26H,5-16H2,1-4H3",CCCCCCCC(C)Nc1ccc(NC(C)CCCCCCC)cc1,385.34171292552327,False,['22146-31-2'],0.2027553871,3,,,
POOL-00029875,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)",CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,361.9035338161199,False,['7771-44-0'],0.2259458957,3,,,
POOL-00017412,"InChI=1S/C20H34O/c1-17(2)9-6-10-18(3)11-7-12-19(4)13-8-14-20(5)15-16-21/h9,11,13,15,21H,6-8,10,12,14,16H2,1-5H3",CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,390.0614770518621,False,['107852-51-7'],0.1822833012,3,,,
POOL-00023833,"InChI=1S/C22H36N2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19-22-23-20-17-15-16-18-21(20)24-22/h15-18H,2-14,19H2,1H3,(H,23,24)",CCCCCCCCCCCCCCCc1nc2ccccc2[nH]1,510.6484202127043,False,['5805-26-5'],0.1955580759,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s568988
POOL-00017384,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)",CCCCCC=CCC=CCCCCCCCC(=O)O,266.5917875070114,False,['2197-37-7'],0.1780217091,3,,,
POOL-00022794,"InChI=1S/C23H34N2O/c1-2-3-4-5-6-7-8-9-10-13-19-24-23(26)25-22-18-14-16-20-15-11-12-17-21(20)22/h11-12,14-18H,2-10,13,19H2,1H3,(H2,24,25,26)",CCCCCCCCCCCCN=C(O)Nc1cccc2ccccc12,660.810334511714,False,['305849-22-3'],0.1933000401,3,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r372293
POOL-00035379,"InChI=1S/C23H36N2O2/c1-2-3-4-5-6-10-17-25-22(24)20-13-15-21(16-14-20)23(26)27-18-19-11-8-7-9-12-19/h13-16,19H,2-12,17-18H2,1H3,(H2,24,25)",CCCCCCCCN=C(N)c1ccc(C(=O)OCC2CCCCC2)cc1,574.5460738272898,False,['500359-87-5'],0.1767238875,3,,,
POOL-00041624,"InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-5,8,11-17H2,1H3,(H,19,20)",CCCCCC#CCC#CCCCCCCCC(=O)O,349.08518696265133,False,['2012-14-8'],0.2079735478,3,$211.00/1 MG,"Only 6 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/o5636
POOL-00017511,"InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10,12-13H,2,5,8,11,14-17H2,1H3,(H,19,20)",CCC=CCC=CCC=CCC=CCCCCC(=O)O,335.32738507680875,False,"['111174-40-4', '2091-28-3']",0.1714411562,3,,,
POOL-00022368,"InChI=1S/C24H42O4/c1-3-5-7-9-11-13-15-27-23-17-22(20-26)24(18-21(23)19-25)28-16-14-12-10-8-6-4-2/h17-18,25-26H,3-16,19-20H2,1-2H3",CCCCCCCCOc1cc(CO)c(OCCCCCCCC)cc1CO,455.87366984854737,False,['444308-65-0'],0.1721236867,3,$68.10/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t340162
POOL-00013274,"InChI=1S/C12H17NO2/c1-9-7-5-6-8-10(9)13-11(14)15-12(2,3)4/h5-8H,1-4H3,(H,13,14)",Cc1ccccc1N=C(O)OC(C)(C)C,364.130023116199,False,['74965-31-4'],0.2070479338,4,,,
POOL-00043331,"InChI=1S/C12H17NO2/c1-8(2)10-5-9(3)6-11(7-10)15-12(14)13-4/h5-8H,1-4H3,(H,13,14)",CN=C(O)Oc1cc(C)cc(C(C)C)c1,369.8849106183625,False,"['2631-37-0', '4111-89-1']",0.2125002404,4,$119.00/50 MG,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/45634
POOL-00028185,"InChI=1S/C12H17NO/c1-4-5-12(14)13-11-8-9(2)6-7-10(11)3/h6-8H,4-5H2,1-3H3,(H,13,14)",CCCC(O)=Nc1cc(C)ccc1C,342.17500780185213,False,['459151-99-6'],0.2085579309,4,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l172243
POOL-00032695,"InChI=1S/C12H17NO2/c1-8(2)15-12(14)13-11-9(3)6-5-7-10(11)4/h5-8H,1-4H3,(H,13,14)",Cc1cccc(C)c1N=C(O)OC(C)C,349.6349106183625,False,['6622-39-5'],0.2013638007,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s667412
POOL-00043457,"InChI=1S/C12H17NO2/c1-4-9(2)10-7-5-6-8-11(10)15-12(14)13-3/h5-9H,4H2,1-3H3,(H,13,14)",CCC(C)c1ccccc1OC(O)=NC,347.2302853293369,False,['3766-81-2'],0.2125384491,4,$52.30/250 MG,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/45488
POOL-00034437,"InChI=1S/C11H15NO2/c1-4-14-11(13)12-10-7-5-6-8(2)9(10)3/h5-7H,4H2,1-3H3,(H,12,13)",CCOC(O)=Nc1cccc(C)c1C,345.1408100054957,False,['198879-22-0'],0.2010430708,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s650099
POOL-00019731,"InChI=1S/C11H15NO2/c1-3-9-7-5-6-8-10(9)12-11(13)14-4-2/h5-8H,3-4H2,1-2H3,(H,12,13)",CCOC(O)=Nc1ccccc1CC,320.8184995540784,False,['28352-95-6'],0.190950981,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s650145
POOL-00032528,"InChI=1S/C12H17NO2/c1-8(2)15-12(14)13-11-7-5-6-9(3)10(11)4/h5-8H,1-4H3,(H,13,14)",Cc1cccc(N=C(O)OC(C)C)c1C,369.8849106183625,False,['6329-02-8'],0.214777356,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s640530
POOL-00019566,"InChI=1S/C11H15NO2/c1-4-14-11(13)12-10-8(2)6-5-7-9(10)3/h5-7H,4H2,1-3H3,(H,12,13)",CCOC(O)=Nc1c(C)cccc1C,324.8908100054957,False,['35601-96-8'],0.1937736342,4,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s667064
POOL-00033052,"InChI=1S/C12H17NO/c1-9-5-7-10(8-6-9)13-11(14)12(2,3)4/h5-8H,1-4H3,(H,13,14)",Cc1ccc(NC(=O)C(C)(C)C)cc1,319.1701202996887,False,['21354-40-5'],0.2109926159,4,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s902624
POOL-00033560,"InChI=1S/C11H15NO2/c1-4-14-11(13)12-10-7-8(2)5-6-9(10)3/h5-7H,4H2,1-3H3,(H,12,13)",CCOC(O)=Nc1cc(C)ccc1C,345.1408100054957,False,['76917-05-0'],0.1959735867,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s665126
POOL-00038937,"InChI=1S/C11H15NO2/c1-8(2)14-11(13)12-10-7-5-4-6-9(10)3/h4-8H,1-3H3,(H,12,13)",Cc1ccccc1N=C(O)OC(C)C,331.8143457543065,False,['38365-93-4'],0.1969804158,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s606537
POOL-00032130,"InChI=1S/C13H19NO/c1-9-6-7-11(10(2)8-9)14-12(15)13(3,4)5/h6-8H,1-5H3,(H,14,15)",Cc1ccc(N=C(O)C(C)(C)C)c(C)c1,386.0126933501359,False,['97528-24-0'],0.2034940801,4,$172.00/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t110930
POOL-00010218,"InChI=1S/C12H19NO/c1-3-4-8-14-12-7-5-6-11(9-12)10(2)13/h5-7,9-10H,3-4,8,13H2,1-2H3",CCCCOc1cccc(C(C)N)c1,270.77916867903343,False,['925180-09-2'],0.2052005576,4,,,
POOL-00036400,"InChI=1S/C13H19NO/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H2,14,15)",CC(C)Cc1ccc(C(C)C(=N)O)cc1,326.8941190021566,False,['59512-17-3'],0.207562339,4,$418.00/nan,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sial/phr3326
POOL-00033558,"InChI=1S/C12H17NO2/c1-5-15-12(14)13-11-9(3)6-8(2)7-10(11)4/h6-7H,5H2,1-4H3,(H,13,14)",CCOC(O)=Nc1c(C)cc(C)cc1C,360.2036635897697,False,['51977-16-3'],0.2072602521,4,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s855901
POOL-00016911,"InChI=1S/C12H17NO2/c1-4-8-15-12(14)13-11-9(2)6-5-7-10(11)3/h5-7H,4,8H2,1-3H3,(H,13,14)",CCCOC(O)=Nc1c(C)cccc1C,338.3897938525446,False,['73262-68-7'],0.1972375724,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s666718
POOL-00032693,"InChI=1S/C12H17NO2/c1-8(2)15-12(14)13-11-6-5-9(3)7-10(11)4/h5-8H,1-4H3,(H,13,14)",Cc1ccc(N=C(O)OC(C)C)c(C)c1,369.8849106183625,False,['6622-37-3'],0.2139866204,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s606235
POOL-00030256,"InChI=1S/C11H15NO2/c1-4-14-11(13)12-10-6-5-8(2)7-9(10)3/h5-7H,4H2,1-3H3,(H,12,13)",CCOC(O)=Nc1ccc(C)cc1C,345.14081000549567,False,['35601-95-7'],0.1949372778,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s615986
POOL-00040428,"InChI=1S/C12H17NO2/c1-12(2,3)9-5-7-10(8-6-9)15-11(14)13-4/h5-8H,1-4H3,(H,13,14)",CN=C(O)Oc1ccc(C(C)(C)C)cc1,346.880023116199,False,['2626-83-7'],0.207800935,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s555193
POOL-00004681,"InChI=1S/C12H19NO/c1-9(2)8-14-12-6-10(3)4-5-11(12)7-13/h4-6,9H,7-8,13H2,1-3H3",Cc1ccc(CN)c(OCC(C)C)c1,294.37324532593163,False,['1250934-67-8'],0.2050530394,4,,,
POOL-00032696,"InChI=1S/C12H17NO2/c1-8(2)15-12(14)13-11-6-9(3)5-10(4)7-11/h5-8H,1-4H3,(H,13,14)",Cc1cc(C)cc(N=C(O)OC(C)C)c1,349.6349106183625,False,['6622-40-8'],0.2114301164,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s667897
POOL-00022685,"InChI=1S/C12H17NO2/c1-3-9-15-12(14)13-11-8-6-5-7-10(11)4-2/h5-8H,3-4,9H2,1-2H3,(H,13,14)",CCCOC(O)=Nc1ccccc1CC,334.1489335759842,False,['27058-81-7'],0.1987537244,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s649589
POOL-00041384,"InChI=1S/C12H17NO/c1-4-10-7-6-8-11(5-2)12(10)13-9(3)14/h6-8H,4-5H2,1-3H3,(H,13,14)",CCc1cccc(CC)c1N=C(C)O,315.92500780185213,False,['16665-89-7'],0.1717729422,4,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002085
POOL-00018913,"InChI=1S/C12H17NO/c1-3-11(4-2)13-12(14)10-8-6-5-7-9-10/h5-9,11H,3-4H2,1-2H3,(H,13,14)",CCC(CC)N=C(O)c1ccccc1,288.44985586192786,False,['34021-57-3'],0.178299422,4,$134.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009455
POOL-00023861,"InChI=1S/C13H19NO/c1-10(2)9-11(3)14-13(15)12-7-5-4-6-8-12/h4-8,10-11H,9H2,1-3H3,(H,14,15)",CC(C)CC(C)N=C(O)c1ccccc1,316.5676547509674,False,['34336-47-5'],0.2251422784,4,$106.00/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r269158
POOL-00004669,"InChI=1S/C13H21NO/c1-5-13(3,4)15-12-8-10(2)6-7-11(12)9-14/h6-8H,5,9,14H2,1-4H3",CCC(C)(C)Oc1cc(C)ccc1CN,331.3078797466404,False,['1251304-56-9'],0.2156224638,4,,,
POOL-00040421,"InChI=1S/C11H15NO2/c1-8(2)14-11(13)12-10-6-4-5-9(3)7-10/h4-8H,1-3H3,(H,12,13)",Cc1cccc(N=C(O)OC(C)C)c1,331.8143457543065,False,['2610-63-1'],0.1961760318,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s606405
POOL-00020949,"InChI=1S/C11H17NO2/c1-2-3-4-7-11(13)12-9-10-6-5-8-14-10/h5-6,8H,2-4,7,9H2,1H3,(H,12,13)",CCCCCC(O)=NCc1ccco1,264.8247155726664,False,['303092-26-4'],0.201337401,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r714992
POOL-00023830,"InChI=1S/C12H17NO2/c1-4-7-15-12(14)13-11-8-9(2)5-6-10(11)3/h5-6,8H,4,7H2,1-3H3,(H,13,14)",CCCOC(O)=Nc1cc(C)ccc1C,358.6397938525446,False,['6667-05-6'],0.2128826251,4,,,
POOL-00003626,"InChI=1S/C11H14BrNO2/c1-3-10(12)11(14)13-8-5-4-6-9(7-8)15-2/h4-7,10H,3H2,1-2H3,(H,13,14)",CCC(Br)C(O)=Nc1cccc(OC)c1,352.1960875329806,False,['1243049-89-9'],0.2111105283,4,,,
