,DIMRED_FEAT_nn=50;md=0[dot]3_x,DIMRED_FEAT_nn=50;md=0[dot]3_y,DIMRED_FEAT_nn=50;md=0[dot]7_x,DIMRED_FEAT_nn=50;md=0[dot]7_y,DIMRED_CHEM_nn=50;md=0[dot]3_x,DIMRED_CHEM_nn=50;md=0[dot]3_y,DIMRED_CHEM_nn=50;md=0[dot]7_x,DIMRED_CHEM_nn=50;md=0[dot]7_y,ligand_label
22856,-2.1725147,8.339643,-2.3301232,7.6229234,4.438806,4.0369463,1.801894,4.652596,POOL-00013966
22857,-1.9620485,11.936105,-2.9147906,12.699814,4.9597564,7.9876246,4.0456657,3.015704,POOL-00007208
22858,-0.16397226,11.325092,0.14975011,11.882844,5.7816486,4.8987613,3.2267113,2.1803522,POOL-00005422
22859,2.0068836,6.758258,3.4730594,5.9548693,4.3725944,4.004801,2.119035,4.6715603,POOL-00022725
22860,-0.039587308,10.870742,0.07204502,11.116868,5.817225,4.8208222,3.5280025,2.124024,POOL-00009390
22861,-1.0872229,5.861355,-0.3251465,4.440738,5.39348,8.192291,4.5311975,2.409273,POOL-00018292
22862,-2.7558477,11.767473,-3.648172,12.404969,5.3521214,4.8768196,2.9480042,2.7634473,POOL-00038630
22863,1.8263884,5.1526666,3.8926187,3.7499073,5.028156,4.270293,2.7150087,3.403223,POOL-00034092
22864,8.566912,11.214243,8.783981,13.006376,4.5786223,9.433416,4.2475967,4.7236376,POOL-00005722
22865,1.6244713,5.2053623,3.383245,3.9118419,4.526412,3.9284513,1.8150501,4.817257,POOL-00039456
22866,16.023172,9.970274,15.466321,6.8262496,6.0211024,7.76857,5.423184,2.4896967,POOL-00042698
22867,8.763428,9.117586,8.898019,9.558929,3.4488728,7.174781,6.0669417,0.6204161,POOL-00007530
22868,1.8634388,10.255874,2.0124633,10.883335,4.3105364,3.8961477,1.7315731,5.0434966,POOL-00012289
22869,10.941852,10.565228,12.675447,11.854597,4.910038,9.199093,4.62049,4.2030773,POOL-00029243
22870,-2.5224166,8.300445,-2.75682,7.436819,4.4563513,4.0241966,1.9751923,4.8465047,POOL-00027963
22871,3.4483004,10.171094,4.347925,11.078808,6.5065956,8.033599,5.81203,1.9721802,POOL-00034755
22872,-0.43204814,3.5884118,0.3294488,3.1110382,6.3656964,8.578552,5.9179535,2.7242181,POOL-00014589
22873,9.919873,12.734492,9.459387,15.10431,6.1176167,8.576763,6.569033,3.056126,POOL-00030327
22874,7.6597104,11.67583,6.657465,12.672011,5.3290677,6.2504215,2.495452,1.9767945,POOL-00012992
22875,10.299522,4.4167485,10.110419,2.9660425,4.391506,3.983319,1.8599191,4.7802224,POOL-00015044
22876,12.851734,8.130005,10.201289,9.208462,3.6913846,7.2177677,6.3564296,0.6517469,POOL-00029215
22877,-0.11711963,11.153256,-0.28748822,11.680894,6.0133495,4.9703636,3.6626627,1.9776471,POOL-00009898
22878,10.465384,7.2812915,11.966341,6.501409,4.4118094,4.10858,1.6848085,4.9496436,POOL-00031583
22879,10.268536,8.859312,11.511302,9.13738,4.7921376,5.389061,3.4202573,4.9800286,POOL-00004772
22880,10.051982,9.298681,11.121644,9.767876,4.4474297,3.922396,1.8821577,5.142655,POOL-00004130
22881,-2.8823154,3.297996,-3.3877497,3.9589918,6.0924034,8.748794,5.7225738,3.0865479,POOL-00020791
22882,12.638607,8.515619,9.911565,9.9056,6.7386274,7.843088,4.9910016,2.1130867,POOL-00013999
22883,11.542677,7.3573046,10.719175,7.634637,4.9896774,5.999239,3.7654922,1.4147489,POOL-00008695
22884,-0.77542305,8.554506,-0.46572745,8.106416,4.9274316,4.4383,2.6096313,4.695833,POOL-00043330
22885,-3.4486115,9.452691,-4.057299,9.071413,5.0334077,4.0862613,2.2961884,3.174957,POOL-00034479
22886,-0.3313218,7.1313577,0.7267366,6.3852687,4.5349817,3.8588498,1.951167,4.7218995,POOL-00035624
22887,0.23371325,8.351084,0.85361326,7.815203,6.0100355,7.606414,4.886457,2.3735943,POOL-00006891
22888,-3.7121313,3.1260188,-4.8102407,4.3867836,4.630599,8.874187,4.027326,4.0557513,POOL-00041324
22889,9.060713,6.3794394,8.789056,5.57214,4.7865295,4.572314,2.4633043,4.3546724,POOL-00009979
22890,-2.3469596,9.940144,-2.354959,10.251579,4.7285447,4.19605,2.4614542,4.1662955,POOL-00027081
22891,10.12183,8.129343,11.141729,7.4288673,4.843368,4.656685,2.8780668,4.5552588,POOL-00011896
22892,10.895863,6.462021,11.883192,5.7073207,4.3446307,8.786492,3.7923415,4.078746,POOL-00000508
22893,2.7632833,2.2846432,4.512264,-0.42259297,4.710976,8.0507345,4.7703314,2.4066133,POOL-00018151
22894,-2.9623652,9.997967,-3.2280877,10.106899,6.0676746,7.117638,4.359527,1.0432842,POOL-00039786
22895,8.285725,5.755318,7.630301,5.040265,6.2569466,4.256732,2.4460514,3.5171847,POOL-00039254
22896,8.192885,3.885209,6.7999363,2.6521947,4.6732974,4.112592,2.0198674,4.2639904,POOL-00032938
22897,15.049204,10.985832,13.822309,9.40263,3.6920798,7.2118745,6.160481,0.5170905,POOL-00005601
22898,8.179898,12.734057,7.48908,12.554063,4.6140275,8.054049,3.7277806,3.277431,POOL-00005387
22899,-1.3062267,2.8044145,-1.4377064,2.5322313,6.0827484,8.74996,6.119518,2.8373902,POOL-00038687
22900,4.029598,11.441365,4.6273503,13.242737,5.219442,7.2537165,3.599586,1.7691487,POOL-00041383
22901,9.101101,4.8685308,8.515308,3.7057111,4.8585896,7.719566,4.0307846,2.8439348,POOL-00029238
22902,0.2768486,5.7529526,1.4736865,4.4366994,4.8662663,4.0278964,2.3007772,3.2838898,POOL-00007122
22903,10.430482,5.436258,10.920993,4.276496,4.4245615,4.019518,1.8919612,4.9224916,POOL-00032083
22904,2.8731298,11.548095,2.8386,12.999012,5.922118,7.9417777,5.3708735,2.3149588,POOL-00011020
22905,12.193827,7.4617386,10.961816,8.070788,2.9436398,6.887952,4.76548,1.4161589,POOL-00010133
22906,11.138735,9.7342825,12.699446,10.633774,4.668896,5.8405757,2.6103919,3.3172312,POOL-00028901
22907,-0.7369143,6.949927,0.024911009,6.1129427,4.3665466,4.018877,1.8614455,4.811259,POOL-00041667
22908,9.002013,5.252147,8.531695,4.245145,4.8179317,4.1735654,2.744994,3.3079205,POOL-00007874
22909,2.0329883,11.8803005,2.1996908,12.877642,5.1759324,4.3290424,2.9758806,2.5565705,POOL-00019748
22910,1.906502,4.0522265,4.187457,2.1741166,4.265257,3.9964938,1.8795696,4.913654,POOL-00027446
22911,8.604388,7.51479,8.104328,7.368432,2.9503186,6.908693,4.751618,1.5736525,POOL-00003995
22912,3.50244,9.566629,4.592092,10.26921,4.5501404,3.973885,1.8641354,4.7055383,POOL-00037917
22913,10.432942,10.799319,11.544869,12.381217,4.365954,8.302821,3.538715,3.5812118,POOL-00042544
22914,1.5315107,2.4269698,2.5882814,0.4211251,4.9661813,8.115708,4.2286806,2.7228913,POOL-00043701
22915,1.7002218,2.926774,2.9977307,1.2672609,4.855938,4.1800666,2.4912717,3.360423,POOL-00011288
22916,-3.8376327,10.304045,-4.4663253,10.769491,4.9210143,4.0242295,2.5696287,3.4611416,POOL-00003771
22917,9.520649,4.9161897,9.559512,3.664093,4.7348375,5.3311768,3.0954106,5.173592,POOL-00007607
22918,-1.3542825,9.582836,-1.209827,9.256403,4.9832244,4.453543,2.7190132,3.8722897,POOL-00018304
22919,8.116039,4.880754,7.32397,3.8935485,4.763213,4.4008927,2.8417573,4.0342956,POOL-00035837
22920,-0.929952,3.6167095,-0.5798131,3.330258,6.3228045,8.387743,5.8542366,2.7343738,POOL-00013632
22921,-3.6227863,9.688522,-3.8293307,9.552628,4.958034,4.140356,2.1733732,3.6595209,POOL-00016825
22922,-0.120540485,9.426268,0.23811078,9.374854,4.654388,4.1430473,2.3628464,4.5423064,POOL-00032811
22923,2.0886583,10.473931,2.6307824,11.049037,4.399136,3.94318,1.8009194,4.8533792,POOL-00038719
22924,-1.5591573,6.266149,-0.9742043,5.075958,6.352203,8.281129,5.9216404,2.1545331,POOL-00003657
22925,-2.963489,3.427036,-3.5807176,4.576603,6.259288,8.505999,5.129572,2.6809459,POOL-00022828
22926,1.0697742,6.7279744,1.9483571,5.891005,6.124712,5.0922246,3.395139,1.9293833,POOL-00038237
22927,9.112439,5.3968554,8.67344,4.5879817,4.79499,7.920076,3.9483724,3.8513553,POOL-00022965
22928,9.591414,12.538211,9.31799,14.285462,6.2176075,9.064015,5.7559137,3.709369,POOL-00006798
22929,7.965127,8.642758,7.714891,9.1926565,6.1744547,8.066316,5.132061,2.2030313,POOL-00015994
22930,1.8627477,9.449653,2.511978,9.618584,4.3199286,3.7883263,1.7164499,4.942426,POOL-00039728
22931,-1.5693598,2.6152563,-1.984426,2.2895818,6.4950304,9.032249,6.3575277,3.3614228,POOL-00041146
22932,8.381716,7.659566,7.907475,7.43961,5.1400247,5.4099464,3.5292032,4.0474052,POOL-00023235
22933,-2.2781305,11.634012,-2.936947,11.966635,4.6366153,4.013565,1.9484844,4.376218,POOL-00006912
22934,-0.11277727,3.5789871,0.8399345,2.8765118,6.241891,8.195815,5.7625046,2.2135699,POOL-00010434
22935,8.967158,10.676566,8.424188,11.795954,4.8726077,5.3912687,3.2046309,4.7657585,POOL-00008725
22936,9.8003845,8.64063,10.306807,9.050044,4.2011337,8.334831,3.541286,3.609869,POOL-00026989
22937,7.392387,9.004126,6.7598796,9.51188,6.684328,8.155224,5.4159064,2.0465577,POOL-00042016
22938,-1.7279786,6.973292,-1.5934405,5.7946644,4.685179,4.687146,2.5823448,4.4007173,POOL-00034006
22939,13.150634,11.635013,7.7280073,14.782695,5.2216163,8.131501,4.1890955,2.5484567,POOL-00031031
22940,1.9753717,5.510661,3.82302,4.2704325,4.4711075,4.0091047,1.986024,4.752087,POOL-00003502
22941,11.438074,9.766696,12.61042,10.649143,5.0349855,4.09538,2.3110368,3.6023672,POOL-00010489
22942,-1.3495274,8.872159,-1.1207885,8.78152,4.7888036,4.643495,3.007791,4.2179437,POOL-00020233
22943,-1.495415,11.304679,-1.5932503,11.742983,4.9451203,4.3727064,2.603227,4.134603,POOL-00033046
22944,1.2048405,9.655299,1.4651288,9.878936,4.6785207,4.326135,2.54988,4.732345,POOL-00041646
22945,1.6986766,2.5632446,2.8491132,0.6530488,5.738084,5.3974624,3.5344703,2.3659372,POOL-00041591
22946,8.73975,11.661211,7.990181,13.224049,4.8816423,5.423389,3.4605865,4.8204694,POOL-00036209
22947,14.514118,12.133769,14.502345,11.183243,6.4848237,9.015889,6.3632116,3.6787853,POOL-00036252
22948,-2.2669528,11.313307,-2.6126792,11.401799,4.621945,4.0262337,1.8065184,4.5088315,POOL-00032614
22949,0.38071147,6.5217533,1.1654173,5.1448402,4.2846637,3.9791358,1.8529091,4.901172,POOL-00024489
22950,-0.06687207,8.434168,0.5498823,7.9941387,6.2374325,4.728073,3.2938113,2.141781,POOL-00031700
22951,7.1723933,9.136771,6.475757,9.825302,6.179006,8.051159,5.26496,2.0495865,POOL-00039898
22952,12.336532,8.829827,10.658173,10.046116,4.609984,8.562004,3.9101512,3.4541585,POOL-00034164
22953,7.8883038,7.7770205,7.26529,7.7323866,5.8256655,4.9462814,4.8128414,2.3756933,POOL-00036310
22954,-3.3942761,2.334723,-4.6547647,3.055692,4.9661856,8.658572,3.8104434,3.5698087,POOL-00040712
22955,-1.449278,6.2339945,-0.7674396,4.9537096,5.3672338,8.057415,4.348196,2.2440686,POOL-00016798
22956,-1.7399436,9.150374,-1.8393342,8.771317,4.8415327,4.1414933,2.6943429,3.5551944,POOL-00010512
22957,-0.7516501,11.237489,-0.7867874,11.977966,5.9577637,7.8942804,4.9451666,2.3535967,POOL-00011868
22958,15.700734,10.516719,15.784292,8.004442,5.193189,6.0669975,3.720738,1.5153009,POOL-00009082
22959,-0.3770695,7.495748,0.23465939,6.6526484,4.355858,3.9859586,1.8934608,4.8423467,POOL-00017294
22960,-1.8083386,1.8103414,-2.6217308,1.3655804,6.387686,8.858136,6.1180973,2.9298368,POOL-00039277
22961,14.549936,11.439091,14.435642,9.977682,5.239818,5.317604,3.3522096,3.338763,POOL-00011391
22962,4.044992,11.496841,4.8637795,13.154061,5.0499353,4.395518,3.033954,3.7655532,POOL-00042565
22963,12.171865,9.968439,10.11758,11.843028,5.808454,8.05394,4.813222,2.2902145,POOL-00037884
22964,9.696119,4.1450377,9.303057,2.575761,4.8765388,5.3769274,3.338894,4.610932,POOL-00025976
22965,15.844936,11.434357,16.229523,9.303314,5.5049257,5.2998896,3.571508,2.3417222,POOL-00035052
22966,8.543144,10.283176,7.8277016,10.806586,5.4412165,5.565188,3.801279,2.9128227,POOL-00020361
22967,9.693373,8.264407,9.75624,8.281497,4.787039,4.3434653,2.675318,4.460319,POOL-00019576
22968,8.64939,9.269853,8.383489,9.7214,5.723937,4.124519,2.7153938,2.0380268,POOL-00007906
22969,12.454312,10.055391,9.785539,11.804705,5.758265,8.197329,4.9858427,2.335036,POOL-00031081
22970,3.4239795,11.354961,4.001035,12.703848,4.914234,3.921588,2.2660847,3.5201287,POOL-00040909
22971,1.812563,2.2578092,2.826758,0.08261443,5.240392,8.757568,4.6391397,3.1179132,POOL-00037923
22972,8.952732,9.592348,8.874446,10.58925,6.0339108,8.791742,5.6560535,3.8586118,POOL-00023331
22973,9.411076,5.1670456,9.174752,3.8391883,5.3800426,4.98036,5.730315,4.614921,POOL-00032056
22974,-3.4124832,9.866374,-3.9678972,9.791497,5.088225,4.880057,3.0709615,3.0183215,POOL-00023776
22975,12.232859,8.769281,10.819668,10.265388,4.896696,9.429382,4.894623,4.4012012,POOL-00032122
22976,-2.5240717,9.219385,-2.665299,8.981287,4.759606,8.409955,3.7777312,3.3181674,POOL-00030124
22977,-0.06712744,5.5975385,0.9556774,4.176844,6.1218157,7.9402056,5.616814,1.871549,POOL-00016266
22978,15.016556,10.137231,14.028209,7.5702987,4.958574,5.4305243,3.3043787,4.6599474,POOL-00005952
22979,8.087905,8.074525,8.108054,8.238552,4.3018866,8.315456,3.755747,3.961005,POOL-00022419
22980,13.333984,7.7345176,8.878575,9.667065,6.8290353,4.2761683,1.4243897,3.3298442,POOL-00026152
22981,-1.2900858,10.111797,-1.3088162,10.079122,4.3828,3.7931995,1.7277616,4.906018,POOL-00005035
22982,10.912779,8.94113,11.934943,9.338553,4.979592,6.0924406,3.936339,1.6035548,POOL-00028393
22983,2.120195,11.839886,2.1623065,12.918238,4.502987,3.9240124,1.9014192,4.844759,POOL-00030082
22984,10.965355,12.069895,11.40709,14.085088,5.0438023,8.316377,3.7979476,3.1097245,POOL-00026340
22985,11.763879,11.518897,12.403116,13.240139,6.123616,7.095497,4.3054028,1.0651793,POOL-00027216
22986,-2.6162553,9.825269,-2.8278668,9.851832,4.940884,5.420397,3.2588298,4.574312,POOL-00035132
22987,0.18259358,3.242503,1.0798743,2.29749,5.9708714,8.616169,5.800519,3.0425618,POOL-00018391
22988,-0.43035358,5.838586,0.3729576,4.4547734,4.30797,3.944643,1.8662375,5.018749,POOL-00030960
22989,0.9977921,11.727209,0.807684,12.226048,5.2209353,6.119662,3.201858,2.1427047,POOL-00035964
22990,9.79579,8.485238,10.252696,8.492726,6.182127,7.0652742,5.199645,1.3882701,POOL-00022337
22991,1.29396,9.682367,1.4364398,9.8628235,4.7322035,4.5545664,3.0138454,3.7777963,POOL-00001380
22992,9.700264,8.141146,9.966424,7.950141,5.153237,6.4734397,3.4066062,1.5220472,POOL-00023778
22993,-0.6445831,6.2258763,-0.021586442,4.9526606,4.448583,4.0743523,1.7150748,4.576563,POOL-00028116
22994,10.889337,8.522372,12.169004,8.610087,4.390304,3.8980546,1.6974052,4.83752,POOL-00026155
22995,12.073352,8.788405,10.99005,9.790658,4.784899,5.324682,3.1140058,4.995037,POOL-00028488
22996,-1.0675735,10.017678,-1.0270938,10.037306,4.5409102,4.606679,2.7120972,4.492964,POOL-00004231
22997,10.645541,5.7457643,10.812813,4.8158484,4.724776,6.0560255,2.8164866,2.733807,POOL-00015039
22998,1.3647931,12.011074,1.2505705,13.055404,5.347442,7.638072,4.3491645,2.2460382,POOL-00025756
22999,11.98724,10.360174,11.31105,12.514327,5.126431,8.14022,4.3535023,2.5680823,POOL-00006470
23000,8.074562,5.3177404,7.2173066,4.489235,4.6459875,3.898464,1.9140306,4.4521756,POOL-00005920
23001,9.804182,12.133955,9.884247,13.882632,5.9621773,9.394151,5.9438357,3.6929579,POOL-00009396
23002,14.788988,10.415419,14.12197,8.272103,5.5800366,5.195026,3.074426,3.0080228,POOL-00001306
23003,12.066275,7.7137656,10.823662,8.373637,6.3078356,7.216236,4.497873,1.0653805,POOL-00028672
23004,8.31005,8.576382,7.9635215,8.841573,5.0297346,5.4080667,3.2691362,4.390755,POOL-00012850
23005,-3.7239666,3.1312032,-4.759473,4.4276137,4.6841683,9.063799,4.2579656,4.0503793,POOL-00007123
23006,8.392764,2.79288,6.7607493,1.067223,4.6906805,4.2968993,1.3300297,3.9106565,POOL-00029779
23007,10.433355,10.720542,11.601526,12.048967,4.6983094,4.7275934,2.7863169,2.926544,POOL-00018338
23008,9.59056,11.639121,9.69556,13.474843,6.3613653,8.127783,5.8700137,2.179496,POOL-00042668
23009,9.939786,6.5464516,10.028371,5.62372,4.8647604,5.4150004,3.2342923,4.704223,POOL-00005072
23010,8.801432,6.784144,8.565039,6.2761893,4.783824,4.387263,2.596221,4.4710765,POOL-00020628
23011,-4.0957956,2.5972278,-5.66379,3.5890768,4.6266975,9.170065,4.315799,4.4662943,POOL-00041444
23012,-0.4451901,9.647396,-0.11274795,9.653258,4.804588,5.6072383,2.6165173,3.1798463,POOL-00011916
23013,11.264142,11.704586,10.97179,13.609514,5.767117,8.859305,5.222414,3.0831718,POOL-00022606
23014,12.919454,8.317545,9.302784,9.844679,3.2599723,7.217745,5.82517,0.81004035,POOL-00034881
23015,9.178671,6.7118907,9.349427,6.089029,4.6108074,5.459082,2.3789592,3.0874722,POOL-00041052
23016,8.309508,8.480743,7.8331904,8.765923,5.093712,5.3678756,3.3705602,4.5301805,POOL-00008659
23017,8.615016,8.358481,8.492002,8.395266,3.69653,7.086224,6.118281,0.5797362,POOL-00001349
23018,0.7581146,10.717216,0.52647686,11.272518,4.642346,8.262639,4.1154957,3.269935,POOL-00001756
23019,3.6573482,11.225517,4.352072,12.612804,4.940184,5.3334756,3.3734667,4.418699,POOL-00039172
23020,0.3385126,8.770345,0.7361541,8.548778,4.625529,4.26362,2.3336535,4.61448,POOL-00042373
23021,-2.8412116,3.8223886,-3.27687,4.834547,3.9741006,7.1307206,5.566116,0.5968859,POOL-00014353
23022,15.564713,10.59233,15.1574955,7.849328,4.75356,5.337225,3.2153165,5.022185,POOL-00024704
23023,10.753493,9.021979,12.779421,9.553797,4.644212,8.419806,3.8265147,3.3623137,POOL-00035051
23024,-0.17361324,8.482061,0.29801327,7.785752,4.803512,5.8185925,2.6243272,3.301003,POOL-00014454
23025,1.2678174,12.676368,1.0085868,13.686219,5.551329,6.5196424,3.965407,1.250202,POOL-00025363
23026,-0.51576036,7.1334963,0.24053511,6.1266356,4.6019683,4.067507,1.8246943,4.830512,POOL-00035623
23027,-0.31223622,7.8078213,0.23348847,7.0464444,6.5807285,7.924479,5.503312,1.6905098,POOL-00012872
23028,15.641729,11.54462,15.719938,9.577844,5.8097258,8.710179,5.4975834,3.0044277,POOL-00011826
23029,9.299569,7.043501,9.1793585,6.6246734,4.7710543,3.9410062,2.048297,3.9624677,POOL-00031245
23030,-2.6450222,2.6601558,-3.398324,3.2401922,5.6509576,9.230972,5.093462,3.3672543,POOL-00032735
23031,16.391985,10.617549,16.647747,7.7014093,5.545081,7.652534,4.767124,2.6563568,POOL-00013277
23032,9.177818,7.0939255,9.268306,6.7529964,4.814743,4.779619,2.8711567,4.447218,POOL-00038113
23033,9.398712,9.050621,9.503623,9.697498,5.136122,4.7250323,3.0875874,3.4839585,POOL-00012217
23034,10.509589,4.856472,10.129193,3.7146943,4.770447,5.2566237,3.1673636,5.0139117,POOL-00036818
23035,-2.5228026,11.019192,-3.0567324,10.739449,5.1730704,4.672062,2.961632,3.2972395,POOL-00038867
23036,8.343508,6.7883043,7.7658343,6.534459,5.1828995,4.6615095,2.9267454,3.3489475,POOL-00005672
23037,2.1826916,7.696705,3.366451,7.387366,4.5789156,3.899972,2.0664735,4.5696244,POOL-00010737
23038,-2.8580055,1.6879691,-4.1111717,1.7470324,5.4076004,8.543601,4.6849165,3.0099216,POOL-00042459
23039,-0.48218337,8.695146,-0.1092623,8.362425,4.7988553,4.3559976,2.4324787,4.382164,POOL-00009314
23040,2.2569,9.784269,2.7611942,10.064877,5.00401,5.952649,3.1254478,1.9567916,POOL-00033370
23041,10.06776,7.0790787,10.798897,6.364663,4.842779,5.2895727,3.0748806,5.054619,POOL-00024078
23042,13.192573,7.4312267,9.08774,9.025928,6.3126464,3.86586,2.06943,3.1254117,POOL-00010348
23043,16.25381,10.715601,16.370136,7.7841153,4.336143,9.011797,3.5953562,4.141114,POOL-00029740
23044,0.5100293,7.049304,1.4272511,6.209429,4.6383553,4.4280796,2.6596086,4.763215,POOL-00025552
23045,10.101425,12.789675,9.937326,15.12692,6.4353633,8.328241,5.2916574,2.529475,POOL-00010622
23046,-1.9098294,1.9471976,-2.625021,1.802337,5.0017023,8.906543,4.4568,4.0219574,POOL-00037138
23047,9.3199835,11.891086,9.246972,13.489266,6.1327257,8.81505,5.767868,3.1714747,POOL-00001641
23048,10.913956,6.964423,12.018957,6.452014,3.0731642,6.79455,4.904977,1.7113136,POOL-00007406
23049,9.044499,2.8068814,8.007643,0.77727324,4.4553294,4.0116744,1.89278,4.5844693,POOL-00031775
23050,2.231652,8.604948,3.0801396,8.810877,4.504161,3.9045799,1.9856583,4.681401,POOL-00025240
23051,0.53775877,6.640942,1.3243135,5.5020766,4.4269443,3.957181,1.7297534,4.8734536,POOL-00028781
23052,11.385783,11.725794,12.2528105,13.820068,4.8649845,4.532101,2.7106655,4.2973385,POOL-00000040
23053,3.0342112,11.980358,3.153856,13.528712,5.112595,4.679373,2.740482,4.128979,POOL-00010862
23054,9.654858,4.7629013,9.602928,3.2321596,2.9392595,6.5819855,4.183483,1.7137334,POOL-00031984
23055,-3.4670238,10.398952,-4.1927137,10.523079,4.9271655,4.1177487,2.7519364,3.5089786,POOL-00036833
23056,3.1853569,11.4145355,3.4664285,12.703376,5.047512,4.8985705,3.0369034,3.8964875,POOL-00041214
23057,9.774755,3.6849616,9.5880375,1.8293264,4.6633506,4.3809943,2.5343478,4.643079,POOL-00000275
23058,11.068121,11.376992,12.494526,13.227521,4.3838363,8.693914,4.1045814,4.0316687,POOL-00039724
23059,9.106093,10.369234,9.228021,11.674716,4.517516,9.358929,4.067211,4.876415,POOL-00004415
23060,0.76482326,2.4299517,1.329557,1.0189008,5.9909396,8.556807,5.2174754,3.0359886,POOL-00042977
23061,11.760695,6.8164783,11.340896,6.775926,5.076877,5.284761,3.3872092,4.548585,POOL-00015005
23062,8.060168,10.85242,7.7612176,12.187306,5.8881965,9.0890875,5.6214685,3.4877894,POOL-00019824
23063,15.144531,11.40726,15.259809,9.721085,5.043965,7.987222,4.202474,2.6095936,POOL-00033876
23064,-1.7160707,2.7568448,-2.1901217,2.5880692,6.5296454,8.623985,5.934369,2.9246268,POOL-00037183
23065,-0.54248255,2.583935,-0.42337057,1.7324253,5.5235386,8.916316,4.7818227,3.2948315,POOL-00036655
23066,3.0600302,8.868372,3.9612253,9.274218,4.476957,4.0766644,1.9234866,4.752361,POOL-00033058
23067,-2.4429054,2.7284305,-3.134302,3.099793,6.2904816,8.942904,6.0872188,3.132068,POOL-00009260
23068,2.9627974,7.450307,4.349165,7.102764,5.153296,7.394435,4.9656224,3.2764275,POOL-00023593
23069,8.610696,4.2739334,7.578189,3.0759513,4.619916,3.812526,1.6525576,4.317033,POOL-00023759
23070,11.32712,10.313551,12.423118,11.303207,4.9502,9.376887,4.7602143,4.4308295,POOL-00033785
23071,8.281747,4.0257926,6.855862,2.7673256,4.893743,4.2515206,2.2521043,3.624713,POOL-00036590
23072,-2.1891887,2.5695798,-2.892039,2.6109216,6.366535,8.874037,5.8899508,3.3045294,POOL-00043284
23073,11.4709635,8.935449,10.779336,10.0706215,5.1198506,7.9746575,3.8571784,2.9560742,POOL-00026317
23074,2.7932465,12.372102,2.868109,14.278336,5.232332,4.666166,3.1851892,3.3663445,POOL-00039186
23075,8.605225,7.6045737,8.566863,7.529942,4.9643927,4.608594,2.8147554,3.7594774,POOL-00005443
23076,9.778026,4.751678,10.227161,3.1700811,4.4656796,8.14926,3.8084254,3.4927044,POOL-00028426
23077,7.9349194,6.2301884,7.301317,5.816602,4.860894,4.5184493,3.0951965,4.055441,POOL-00040655
23078,12.788151,8.795958,9.894762,10.208427,3.751033,7.110612,5.6258235,0.33122852,POOL-00008576
23079,7.6338773,10.138683,7.125223,11.406063,5.079549,8.9732685,4.531951,3.7556536,POOL-00006304
23080,9.363447,11.288798,9.327752,12.902053,3.7361748,7.164785,6.24051,0.47667965,POOL-00026328
23081,1.3525321,8.785103,2.0373046,8.511432,4.7202044,4.369042,2.4265864,4.585562,POOL-00029815
23082,11.587862,7.074899,11.456467,7.186097,3.071593,6.8435726,4.8055925,1.6678325,POOL-00021868
23083,2.4670374,12.293375,2.3012986,13.712582,5.022496,8.22241,3.8603864,2.6983535,POOL-00031433
23084,-2.3413193,7.794733,-2.6018987,6.842575,4.4658437,3.9742978,1.6444354,4.8231444,POOL-00033409
23085,8.040648,6.8303986,7.27307,6.4291058,5.952566,7.2916155,4.7004066,0.9625343,POOL-00033579
23086,0.071036935,9.048735,0.47058406,8.956659,4.994494,4.473219,2.8467786,4.562418,POOL-00039499
23087,11.052183,9.893055,12.831947,10.647436,4.791763,4.4092727,2.7541225,4.4489236,POOL-00025270
23088,-1.9730399,10.970499,-2.3471117,11.439976,4.6122108,8.498267,3.7173967,3.4139957,POOL-00008734
23089,12.431701,8.601878,10.710868,9.929196,4.9116087,6.2547245,4.0954,1.4000238,POOL-00026159
23090,3.4587479,9.289121,4.5252275,9.806575,5.155774,4.183627,2.5191245,3.2652617,POOL-00038050
23091,-0.65987843,2.9277015,-0.31629798,2.2264922,6.589013,8.711688,6.2770286,3.0976171,POOL-00039424
23092,11.209397,7.5034585,10.807447,7.646982,4.982242,4.448947,2.7482748,4.261225,POOL-00023352
23093,1.4992669,8.775487,1.9396803,8.683018,4.817782,4.3545527,2.56969,4.273636,POOL-00043494
23094,2.3695133,6.881151,3.6916265,6.3256083,4.6381583,3.9076385,1.9394109,4.811867,POOL-00039222
23095,-2.5123444,8.742728,-2.4059308,8.418797,4.4703836,4.036115,2.027672,4.802338,POOL-00041860
23096,10.071871,10.015877,11.311758,11.028767,4.713625,9.069837,4.57531,4.7818255,POOL-00003914
23097,-2.5203626,1.7861937,-3.7027168,1.6291125,6.4408455,8.525734,5.9496164,2.7580197,POOL-00042289
23098,-2.252025,1.5476062,-3.3345091,1.0202229,5.279256,8.939824,5.09036,4.1327095,POOL-00042499
23099,13.620216,8.16528,8.0220995,10.89881,6.173289,3.981022,2.0244792,3.4901829,POOL-00012540
23100,9.171578,5.0114384,8.73334,3.6665874,4.933538,4.5612364,2.5454586,4.659588,POOL-00029598
23101,9.615268,8.947192,9.821979,9.038408,5.4165516,5.5471764,3.7167113,3.455527,POOL-00042558
23102,-0.6973724,6.3485675,-0.18555956,5.13706,4.444497,3.9893858,1.7356457,4.8136897,POOL-00003456
23103,7.941019,6.2445736,7.2800403,5.7409678,4.4971776,8.282743,3.7285175,3.4356139,POOL-00031209
