ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu
POOL-00038004,"InChI=1S/C6H4BrNO5S/c7-5-2-1-4(14(11,12)13)3-6(5)8(9)10/h1-3H,(H,11,12,13)",O=[N+]([O-])c1cc(S(=O)(=O)O)ccc1Br,482.9952729804484,False,['584-49-6'],0.3652421275
,,,,,,
POOL-00036441,"InChI=1S/C13H11NO3/c15-12(16)8-14-13(17)11-7-3-5-9-4-1-2-6-10(9)11/h1-7H,8H2,(H,14,17)(H,15,16)",O=C(O)CN=C(O)c1cccc2ccccc12,584.7391981720132,False,['75446-60-5'],0.3649350867
POOL-00032644,"InChI=1S/C11H9NO3/c1-6-9(11(14)15)7-4-2-3-5-8(7)12-10(6)13/h2-5H,1H3,(H,12,13)(H,14,15)",Cc1c(O)nc2ccccc2c1C(=O)O,548.7694856589698,False,['6625-08-7'],0.4045315
POOL-00010495,"InChI=1S/C11H8BrNO2/c1-6-9(11(14)15)5-7-4-8(12)2-3-10(7)13-6/h2-5H,1H3,(H,14,15)",Cc1nc2ccc(Br)cc2cc1C(=O)O,551.5243731611332,False,['92513-39-8'],0.3848309873
POOL-00041043,"InChI=1S/C12H11NO2/c1-8(14)13-12-4-2-3-9-5-6-10(15)7-11(9)12/h2-7,15H,1H3,(H,13,14)",CC(O)=Nc1cccc2ccc(O)cc12,528.1331993766781,False,['6470-18-4'],0.4324736075
POOL-00032525,"InChI=1S/C13H10O4/c1-8(14)17-12-10-5-3-2-4-9(10)6-7-11(12)13(15)16/h2-7H,1H3,(H,15,16)",CC(=O)Oc1c(C(=O)O)ccc2ccccc12,601.3909936431273,False,['6301-40-2'],0.5280462375
POOL-00040882,"InChI=1S/C12H11NO2/c1-8(14)13-12-4-2-3-9-7-10(15)5-6-11(9)12/h2-7,15H,1H3,(H,13,14)",CC(O)=Nc1cccc2cc(O)ccc12,528.1331993766781,False,['5400-20-4'],0.4117989286
POOL-00006419,"InChI=1S/C11H9NO3/c1-6-4-10(13)8-3-2-7(11(14)15)5-9(8)12-6/h2-5H,1H3,(H,12,13)(H,14,15)",Cc1cc(=O)c2ccc(C(=O)O)cc2[nH]1,598.2947903003328,False,['950236-91-6'],0.4006248268
POOL-00021787,"InChI=1S/C11H8FNO2/c1-6-9(11(14)15)4-7-2-3-8(12)5-10(7)13-6/h2-5H,1H3,(H,14,15)",Cc1nc2cc(F)ccc2cc1C(=O)O,551.5243731611332,False,['879361-44-1'],0.3720588623
POOL-00011791,"InChI=1S/C11H9NO3/c1-6(13)7-2-4-9(14)11-8(7)3-5-10(15)12-11/h2-5,14H,1H3,(H,12,15)",CC(=O)c1ccc(O)c2nc(O)ccc12,548.7694856589698,False,['62978-73-8'],0.3922410012
POOL-00001884,"InChI=1S/C11H8BrNO2/c1-6-8(11(14)15)5-7-3-2-4-9(12)10(7)13-6/h2-5H,1H3,(H,14,15)",Cc1nc2c(Br)cccc2cc1C(=O)O,551.5243731611332,False,['1333251-88-9'],0.3880977499
POOL-00032255,"InChI=1S/C12H9BrO3/c13-12-9-4-2-1-3-8(9)5-6-10(12)16-7-11(14)15/h1-6H,7H2,(H,14,15)",O=C(O)COc1ccc2ccccc2c1Br,536.7749529403867,False,['41791-59-7'],0.4326788068
POOL-00028610,"InChI=1S/C11H9NO3/c13-7-8-5-12(6-11(14)15)10-4-2-1-3-9(8)10/h1-5,7H,6H2,(H,14,15)",O=Cc1cn(CC(=O)O)c2ccccc12,527.6125976760255,False,['138423-98-0'],0.4794316232
POOL-00031572,"InChI=1S/C13H9NO2/c15-13(16)11-7-9-6-5-8-3-1-2-4-10(8)12(9)14-11/h1-7,14H,(H,15,16)",O=C(O)c1cc2ccc3ccccc3c2[nH]1,697.2915092544592,False,['36193-80-3'],0.3741035975
POOL-00040248,"InChI=1S/C11H7BrO3/c12-8-2-1-6-5-10(13)9(11(14)15)4-7(6)3-8/h1-5,13H,(H,14,15)",O=C(O)c1cc2cc(Br)ccc2cc1O,548.7694856589696,False,['1779-11-9'],0.4324665451
POOL-00013743,"InChI=1S/C12H7NO2/c14-12-9-6-2-4-7-3-1-5-8(10(7)9)11(12)13-15/h1-6,15H",O=C1C(=NO)c2cccc3cccc1c23,608.7982708114702,False,['33489-49-5'],0.3733576985
POOL-00006216,"InChI=1S/C11H8BrNO2/c1-6-9(12)3-2-7-4-8(11(14)15)5-13-10(6)7/h2-5H,1H3,(H,14,15)",Cc1c(Br)ccc2cc(C(=O)O)cnc12,551.5243731611332,False,['1189107-65-0'],0.3998184454
POOL-00038585,"InChI=1S/C11H7BrO3/c12-9-7-4-2-1-3-6(7)5-8(10(9)13)11(14)15/h1-5,13H,(H,14,15)",O=C(O)c1cc2ccccc2c(Br)c1O,548.7694856589696,False,['2208-15-3'],0.4361311076
POOL-00033760,"InChI=1S/C11H7BrO3/c12-9-5-8(11(14)15)10(13)7-4-2-1-3-6(7)9/h1-5,13H,(H,14,15)",O=C(O)c1cc(Br)c2ccccc2c1O,548.7694856589698,False,['5813-37-6'],0.4362499233
POOL-00042360,"InChI=1S/C12H10O3/c13-12(14)8-15-11-6-5-9-3-1-2-4-10(9)7-11/h1-7H,8H2,(H,13,14)",O=C(O)COc1ccc2ccccc2c1,490.94614329904033,False,['120-23-0'],0.3737688716
POOL-00031381,"InChI=1S/C13H9NO3/c15-13(16)12-11(14-7-3-4-8-14)9-5-1-2-6-10(9)17-12/h1-8H,(H,15,16)",O=C(O)c1oc2ccccc2c1-n1cccc1,679.8329078997083,False,['80066-99-5'],0.4594560019
POOL-00028014,"InChI=1S/C13H9NO3/c15-11(16)7-14-10-6-2-4-8-3-1-5-9(12(8)10)13(14)17/h1-6H,7H2,(H,15,16)",O=C(O)CN1C(=O)c2cccc3cccc1c23,642.9046754825049,False,['39273-46-6'],0.457413344
POOL-00004038,"InChI=1S/C12H9BrO3/c1-16-12(15)9-6-10(13)7-4-2-3-5-8(7)11(9)14/h2-6,14H,1H3",COC(=O)c1cc(Br)c2ccccc2c1O,563.4375826708424,False,['5813-19-4'],0.4759505182
POOL-00012144,"InChI=1S/C11H8O4/c1-6-7-4-2-3-5-8(7)11(14)15-9(6)10(12)13/h2-5H,1H3,(H,12,13)",Cc1c(C(=O)O)oc(=O)c2ccccc12,595.0496778024963,False,['56661-74-6'],0.3687766229
POOL-00028708,"InChI=1S/C11H9NO3/c1-6-4-9(11(14)15)8-5-7(13)2-3-10(8)12-6/h2-5,13H,1H3,(H,14,15)",Cc1cc(C(=O)O)c2cc(O)ccc2n1,548.7694856589696,False,"['50741-53-2', '60259-27-0']",0.3991060345
POOL-00034149,"InChI=1S/C14H9NO2/c15-14(17)11-7-3-6-10-12(11)8-4-1-2-5-9(8)13(10)16/h1-7H,(H2,15,17)",N=C(O)c1cccc2c1-c1ccccc1C2=O,659.0218277807028,False,['42135-38-6'],0.4038749319
POOL-00035819,"InChI=1S/C14H9NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H,16,17)",O=C(O)c1c2ccccc2nc2ccccc12,680.4562652641642,False,['5336-90-3'],0.4211784777
POOL-00017879,"InChI=1S/C13H8O3/c14-8-5-6-10-12(7-8)16-11-4-2-1-3-9(11)13(10)15/h1-7,14H",O=c1c2ccccc2oc2cc(O)ccc12,740.8320842811962,False,['3722-51-8'],0.3754353719
POOL-00010472,"InChI=1S/C10H6BrNO2/c11-8-1-2-9-6(4-8)3-7(5-12-9)10(13)14/h1-5H,(H,13,14)",O=C(O)c1cnc2ccc(Br)cc2c1,510.4481997034371,False,['798545-30-9'],0.3728973627
POOL-00041643,"InChI=1S/C14H10O3/c15-10-5-1-3-8-7-9-4-2-6-11(16)13(9)14(17)12(8)10/h1-6,15-16H,7H2",O=C1c2c(O)cccc2Cc2cccc(O)c21,575.8596033380337,False,['1143-38-0'],0.4108072947
POOL-00005388,"InChI=1S/C10H6BrNO2/c11-7-3-1-6-2-4-8(10(13)14)12-9(6)5-7/h1-5H,(H,13,14)",O=C(O)c1ccc2ccc(Br)cc2n1,510.4481997034371,False,['1057217-63-6'],0.3698237973
POOL-00031353,"InChI=1S/C11H9NO4/c1-16-6-2-3-9-7(4-6)8(11(14)15)5-10(13)12-9/h2-5H,1H3,(H,12,13)(H,14,15)",COc1ccc2nc(O)cc(C(=O)O)c2c1,565.1582723766495,False,"['32431-29-1', '855275-99-9']",0.4128062673
POOL-00001571,"InChI=1S/C10H6BrNO2/c11-9-6-3-1-2-4-8(6)12-5-7(9)10(13)14/h1-5H,(H,13,14)",O=C(O)c1cnc2ccccc2c1Br,510.4481997034371,False,['1378260-46-8'],0.3735680399
POOL-00031566,"InChI=1S/C14H9NO3/c16-14(17)10-6-7-12-11(8-10)13(18-15-12)9-4-2-1-3-5-9/h1-8H,(H,16,17)",O=C(O)c1ccc2noc(-c3ccccc3)c2c1,716.2421254920201,False,['39695-71-1'],0.4611849904
POOL-00004114,"InChI=1S/C13H9NO4/c1-14-8-5-3-2-4-7(8)12-11(13(14)17)9(15)6-10(16)18-12/h2-6,15H,1H3",Cn1c(=O)c2c(O)cc(=O)oc2c2ccccc21,889.0016617395121,False,['18706-63-3'],0.3771471441
POOL-00007446,"InChI=1S/C12H9NO2/c13-9-6-12-8(5-10(9)14)7-3-1-2-4-11(7)15-12/h1-6,14H,13H2",Nc1cc2oc3ccccc3c2cc1O,655.0755911783466,False,['104097-36-1'],0.3931368867
POOL-00043029,"InChI=1S/C12H8O4/c13-11(14)9-3-1-7-5-10(12(15)16)4-2-8(7)6-9/h1-6H,(H,13,14)(H,15,16)",O=C(O)c1ccc2cc(C(=O)O)ccc2c1,533.338496197938,False,['1141-38-4'],0.3764880612
POOL-00025079,"InChI=1S/C15H12O3/c16-11-6-7-14-12(8-11)13(17)9-15(18-14)10-4-2-1-3-5-10/h1-8,15-16H,9H2",O=C1CC(c2ccccc2)Oc2ccc(O)cc21,589.942638689514,False,['4250-77-5'],0.3910455863
POOL-00002893,"InChI=1S/C12H8O5/c1-5-4-7(13)8-9(14)10(15)12-6(2-3-16-12)11(8)17-5/h2-4,14-15H,1H3",Cc1cc(=O)c2c(O)c(O)c3occc3c2o1,793.8527669783189,False,['4483-81-2'],0.4082085405
POOL-00041003,"InChI=1S/C15H10O3/c16-14-8-12-6-10-4-2-1-3-9(10)5-11(12)7-13(14)15(17)18/h1-8,16H,(H,17,18)",O=C(O)c1cc2cc3ccccc3cc2cc1O,775.1396716114841,False,['6295-44-9'],0.4402440798
POOL-00012571,"InChI=1S/C12H8O5/c1-5-4-7(13)8-9(14)6-2-3-16-11(6)10(15)12(8)17-5/h2-4,14-15H,1H3",Cc1cc(=O)c2c(O)c3ccoc3c(O)c2o1,793.8527669783189,False,['2159-83-3'],0.3637165628
POOL-00032238,"InChI=1S/C11H11NO2S/c1-15(13,14)12-11-8-4-6-9-5-2-3-7-10(9)11/h2-8,12H,1H3",CS(=O)(=O)Nc1cccc2ccccc12,585.0643403089867,False,['53715-52-9'],0.4196721553
POOL-00041622,"InChI=1S/C15H12O3/c16-11-6-7-12-13(17)9-14(18-15(12)8-11)10-4-2-1-3-5-10/h1-8,14,16H,9H2",O=C1CC(c2ccccc2)Oc2cc(O)ccc21,589.942638689514,False,"['6515-36-2', '41680-08-4']",0.3831528425
POOL-00041639,"InChI=1S/C10H9O4P/c11-15(12,13)14-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,(H2,11,12,13)",O=P(O)(O)Oc1cccc2ccccc12,526.4383559386218,False,"['1136-89-6', '33881-88-8']",0.4023845264
POOL-00034740,"InChI=1S/C12H8O4/c13-11(14)12-15-9-5-7-3-1-2-4-8(7)6-10(9)16-12/h1-6,12H,(H,13,14)",O=C(O)C1Oc2cc3ccccc3cc2O1,531.7405106538499,False,['200712-25-0'],0.4811663487
POOL-00037528,"InChI=1S/C15H10O3/c1-8-6-11-13(12(16)7-8)15(18)10-5-3-2-4-9(10)14(11)17/h2-7,16H,1H3",Cc1cc(O)c2c(c1)C(=O)c1ccccc1C2=O,698.8800564412287,False,['2549-78-2'],0.4740950236
POOL-00030770,"InChI=1S/C9H6BrNO2/c10-6-3-1-2-5-4-7(9(12)13)11-8(5)6/h1-4,11H,(H,12,13)",O=C(O)c1cc2cccc(Br)c2[nH]1,475.41947931830526,False,['16732-71-1'],0.3635494256
POOL-00032929,"InChI=1S/C9H6BrNO2/c10-6-1-2-7-5(3-6)4-8(11-7)9(12)13/h1-4,11H,(H,12,13)",O=C(O)c1cc2cc(Br)ccc2[nH]1,475.41947931830526,False,['7254-19-5'],0.4300871787
POOL-00029739,"InChI=1S/C12H7NO2S/c14-12(15)10-6-8-5-7-3-1-2-4-9(7)13-11(8)16-10/h1-6H,(H,14,15)",O=C(O)c1cc2cc3ccccc3nc2s1,649.8776755816398,False,['52026-70-7'],0.3707453966
POOL-00039644,"InChI=1S/C15H10O3/c16-11-7-4-8-13-15(11)12(17)9-14(18-13)10-5-2-1-3-6-10/h1-9,16H",O=c1cc(-c2ccccc2)oc2cccc(O)c12,757.5407671777517,False,"['491-78-1', '66585-06-6']",0.4811052607
POOL-00010473,"InChI=1S/C10H6BrNO2/c11-8-2-1-6-3-7(10(13)14)5-12-9(6)4-8/h1-5H,(H,13,14)",O=C(O)c1cnc2cc(Br)ccc2c1,510.4481997034371,False,['892874-34-9'],0.3844103912
POOL-00022056,"InChI=1S/C12H9NO4/c1-2-5-13-10(14)8-4-3-7(12(16)17)6-9(8)11(13)15/h2-4,6H,1,5H2,(H,16,17)",C=CCN1C(=O)c2ccc(C(=O)O)cc2C1=O,547.4366523841109,False,['41441-42-3'],0.3779033799
POOL-00017303,"InChI=1S/C12H9BrO3/c13-10-3-1-9-6-11(16-7-12(14)15)4-2-8(9)5-10/h1-6H,7H2,(H,14,15)",O=C(O)COc1ccc2cc(Br)ccc2c1,536.7749529403867,False,['141791-36-8'],0.5014463016
POOL-00029909,"InChI=1S/C15H10O4/c16-14(17)11-7-3-1-5-9(11)13-10-6-2-4-8-12(10)15(18)19-13/h1-8,13H,(H,16,17)",O=C(O)c1ccccc1C1OC(=O)c2ccccc21,675.3507213541043,False,['109407-76-3'],0.4721513446
POOL-00019938,"InChI=1S/C9H6BrNO2/c10-6-2-1-5-3-8(9(12)13)11-7(5)4-6/h1-4,11H,(H,12,13)",O=C(O)c1cc2ccc(Br)cc2[nH]1,475.41947931830526,False,['16732-65-3'],0.3942830584
POOL-00042332,"InChI=1S/C14H9NO3/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,16H,15H2",Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,644.1804464665498,False,['116-85-8'],0.44705086
POOL-00041029,"InChI=1S/C15H11NO3/c1-16-10-6-7-11(17)13-12(10)14(18)8-4-2-3-5-9(8)15(13)19/h2-7,16-17H,1H3",CNc1ccc(O)c2c1C(=O)c1ccccc1C2=O,719.3257805967296,False,['6373-16-6'],0.3795510891
POOL-00042331,"InChI=1S/C15H11NO3/c1-19-11-7-6-10(16)12-13(11)15(18)9-5-3-2-4-8(9)14(12)17/h2-7H,16H2,1H3",COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,719.3257805967296,False,['116-83-6'],0.4993012085
POOL-00041680,"InChI=1S/C14H8O4/c15-9-5-1-3-7-11(9)14(18)12-8(13(7)17)4-2-6-10(12)16/h1-6,15-16H",O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,643.4353339687133,False,['117-10-2'],0.3684056877
POOL-00026999,"InChI=1S/C11H9NO2S/c13-10(14)7-15-11-9-4-2-1-3-8(9)5-6-12-11/h1-6H,7H2,(H,13,14)",O=C(O)CSc1nccc2ccccc12,493.4168330048473,False,['7521-25-7'],0.4323550544
POOL-00041915,"InChI=1S/C14H8O4/c15-10-6-5-9-11(14(10)18)13(17)8-4-2-1-3-7(8)12(9)16/h1-6,15,18H",O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,700.9353339687136,False,"['72-48-0', '1322-60-7']",0.394742186
POOL-00039486,"InChI=1S/C12H10O2S/c13-12(14)8-15-11-6-5-9-3-1-2-4-10(9)7-11/h1-7H,8H2,(H,13,14)",O=C(O)CSc1ccc2ccccc2c1,493.70103080120384,False,['93-21-0'],0.4083623618
POOL-00041949,"InChI=1S/C14H8O4/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,15-16H",O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,640.9353339687133,False,"['81-64-1', '103220-12-8']",0.3637126977
POOL-00003765,"InChI=1S/C8H4BrNO3/c9-4-1-2-6-5(3-4)10-7(13-6)8(11)12/h1-3H,(H,11,12)",O=C(O)c1nc2cc(Br)ccc2o1,477.1939168291226,False,['944898-52-6'],0.4005084884
POOL-00036889,"InChI=1S/C15H10O4/c1-7-11(16)6-10-12(13(7)17)15(19)9-5-3-2-4-8(9)14(10)18/h2-6,16-17H,1H3",Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,744.0510609635681,False,['117-02-2'],0.372930077
POOL-00041466,"InChI=1S/C15H10O3/c16-8-9-5-6-12-13(7-9)15(18)11-4-2-1-3-10(11)14(12)17/h1-7,16H,8H2",O=C1c2ccccc2C(=O)c2cc(CO)ccc21,671.188973620311,False,['17241-59-7'],0.4407589586
POOL-00037456,"InChI=1S/C12H8OS/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7,13H",Oc1ccc2sc3ccccc3c2c1,609.8208026305191,False,['22439-65-2'],0.3944606271
,,,,,,
POOL-00027927,"InChI=1S/C17H19NO3/c1-12(2)16-9-4-13(3)10-17(16)21-11-14-5-7-15(8-6-14)18(19)20/h4-10,12H,11H2,1-3H3",Cc1ccc(C(C)C)c(OCc2ccc([N+](=O)[O-])cc2)c1,632.9835221305328,False,['282104-73-8'],0.4316332996
POOL-00023099,"InChI=1S/C15H14FNO4/c1-9-13(15(19)21-3)12(14(18)20-2)8-17(9)11-6-4-10(16)5-7-11/h4-8H,1-3H3",COC(=O)c1cn(-c2ccc(F)cc2)c(C)c1C(=O)OC,688.4443347135987,False,['618444-09-0'],0.4254143064
POOL-00029039,"InChI=1S/C16H14FNO3/c1-2-21-16(20)11-7-9-12(10-8-11)18-15(19)13-5-3-4-6-14(13)17/h3-10H,2H2,1H3,(H,18,19)",CCOC(=O)c1ccc(NC(=O)c2ccccc2F)cc1,652.8265942666073,False,['314766-38-6'],0.4194713626
POOL-00032310,"InChI=1S/C16H17NO3/c1-11-5-4-6-12(9-11)16(18)17-14-8-7-13(19-2)10-15(14)20-3/h4-10H,1-3H3,(H,17,18)",COc1ccc(N=C(O)c2cccc(C)c2)c(OC)c1,635.3691533454951,False,['328270-05-9'],0.4706199884
POOL-00029589,"InChI=1S/C14H15NO4/c1-3-17-14(16)9-18-12-5-4-10(2)8-11(12)13-6-7-15-19-13/h4-8H,3,9H2,1-2H3",CCOC(=O)COc1ccc(C)cc1-c1ccno1,548.5785368858865,False,['352666-93-4'],0.4006972411
POOL-00019317,"InChI=1S/C18H21NO3/c1-13-4-6-14(7-5-13)17(20)10-11-19-16-9-8-15(21-2)12-18(16)22-3/h4-9,12,19H,10-11H2,1-3H3",COc1ccc(NCCC(=O)c2ccc(C)cc2)c(OC)c1,635.2805701374934,False,['477319-04-3'],0.4270280839
POOL-00029521,"InChI=1S/C17H17NO2/c1-20-16-10-7-15(8-11-16)13-18-17(19)12-9-14-5-3-2-4-6-14/h2-12H,13H2,1H3,(H,18,19)",COc1ccc(CN=C(O)C=Cc2ccccc2)cc1,586.1468859626752,False,['349426-61-5'],0.3780347809
POOL-00029801,"InChI=1S/C14H14BrNO3S/c1-19-13-6-2-11(3-7-13)10-16-20(17,18)14-8-4-12(15)5-9-14/h2-9,16H,10H2,1H3",COc1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1,666.5701333426623,False,['329939-43-7'],0.3960895105
POOL-00022624,"InChI=1S/C16H19NO2S/c1-3-13-9-8-10-14(4-2)16(13)17-20(18,19)15-11-6-5-7-12-15/h5-12,17H,3-4H2,1-2H3",CCc1cccc(CC)c1NS(=O)(=O)c1ccccc1,656.6279897536324,False,['106291-28-5'],0.4710409913
POOL-00034665,"InChI=1S/C18H14O4/c19-15(13-7-3-1-4-8-13)11-17(21)18(22)12-16(20)14-9-5-2-6-10-14/h1-10H,11-12H2",O=C(CC(=O)c1ccccc1)C(=O)CC(=O)c1ccccc1,638.8817195076094,False,['53454-78-7'],0.4884929832
POOL-00028169,"InChI=1S/C17H21NO2S/c1-4-14-7-6-8-15(5-2)17(14)18-21(19,20)16-11-9-13(3)10-12-16/h6-12,18H,4-5H2,1-3H3",CCc1cccc(CC)c1NS(=O)(=O)c1ccc(C)cc1,696.7053697236929,False,['4703-16-6'],0.4524374433
POOL-00030954,"InChI=1S/C15H13NO5/c1-20-15(17)12-3-2-4-14(9-12)21-10-11-5-7-13(8-6-11)16(18)19/h2-9H,10H2,1H3",COC(=O)c1cccc(OCc2ccc([N+](=O)[O-])cc2)c1,651.3684823602063,False,['329694-38-4'],0.4667021459
POOL-00018208,"InChI=1S/C19H23NO2/c1-19(2,3)20(22)14-17(15-10-6-4-7-11-15)18(21)16-12-8-5-9-13-16/h4-13,17,22H,14H2,1-3H3",CC(C)(C)N(O)CC(C(=O)c1ccccc1)c1ccccc1,602.3372393066672,False,['92447-53-5'],0.4479640634
POOL-00019670,"InChI=1S/C15H16N2O4/c1-9-6-5-7-12(10(9)2)17-8-11(14(18)20-3)13(16-17)15(19)21-4/h5-8H,1-4H3",COC(=O)c1cn(-c2cccc(C)c2C)nc1C(=O)OC,670.1943347135987,False,['618069-97-9'],0.3934059827
POOL-00030572,"InChI=1S/C16H18O4S/c1-14-7-9-16(10-8-14)21(17,18)20-12-11-19-13-15-5-3-2-4-6-15/h2-10H,11-13H2,1H3",Cc1ccc(S(=O)(=O)OCCOCc2ccccc2)cc1,648.4361487899018,False,['4981-83-3'],0.4465000287
POOL-00008161,"InChI=1S/C16H18N2O4/c1-10(2)11-7-5-6-8-13(11)18-9-12(15(19)21-3)14(17-18)16(20)22-4/h5-10H,1-4H3",COC(=O)c1cn(-c2ccccc2C(C)C)nc1C(=O)OC,670.4214108815567,False,['853348-92-2'],0.3960108148
POOL-00038032,"InChI=1S/C16H14O3/c1-2-19-16(18)14-11-7-6-10-13(14)15(17)12-8-4-3-5-9-12/h3-11H,2H2,1H3",CCOC(=O)c1ccccc1C(=O)c1ccccc1,587.9528578552716,False,['604-61-5'],0.3658174543
POOL-00039111,"InChI=1S/C16H20N2O3/c1-9(2)16(4)15(20)17-13(18-16)12-8-10(3)6-7-11(12)14(19)21-5/h6-9H,1-5H3,(H,17,18,20)",COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,634.4093015647204,False,['69969-22-8'],0.4567088482
POOL-00022693,"InChI=1S/C19H23NO2/c1-3-5-6-15-7-11-17(12-8-15)20-19(21)16-9-13-18(14-10-16)22-4-2/h7-14H,3-6H2,1-2H3,(H,20,21)",CCCCc1ccc(N=C(O)c2ccc(OCC)cc2)cc1,600.3372393066671,False,['62113-40-0'],0.4362110473
POOL-00033229,"InChI=1S/C15H17NO2S/c1-11-7-9-14(10-8-11)19(17,18)16-15-12(2)5-4-6-13(15)3/h4-10,16H,1-3H3",Cc1ccc(S(=O)(=O)Nc2c(C)cccc2C)cc1,668.3355556010563,False,['4703-15-5'],0.462975431
POOL-00018001,"InChI=1S/C17H21NOS/c1-3-13(2)14-6-8-15(9-7-14)18-11-10-16(19)17-5-4-12-20-17/h4-9,12-13,18H,3,10-11H2,1-2H3",CCC(C)c1ccc(NCCC(=O)c2cccs2)cc1,530.6274641379198,False,['892154-93-7'],0.3769308425
POOL-00032056,"InChI=1S/C14H17NO5/c1-18-13-8-11(9-16)2-3-12(13)20-10-14(17)15-4-6-19-7-5-15/h2-3,8-9H,4-7,10H2,1H3",COc1cc(C=O)ccc1OCC(=O)N1CCOCC1,482.4526489270707,False,['31438-76-3'],0.4418338479
POOL-00016294,"InChI=1S/C14H19NO4S/c1-2-20(18,19)15-10-8-14(9-11-15,13(16)17)12-6-4-3-5-7-12/h3-7H,2,8-11H2,1H3,(H,16,17)",CCS(=O)(=O)N1CCC(C(=O)O)(c2ccccc2)CC1,574.4512836715504,False,['863669-55-0'],0.3771146721
POOL-00040890,"InChI=1S/C17H19NO/c1-18(14-15-8-4-2-5-9-15)13-12-17(19)16-10-6-3-7-11-16/h2-11H,12-14H2,1H3",CN(CCC(=O)c1ccccc1)Cc1ccccc1,507.2999785455392,False,['21970-65-0'],0.3965855496
POOL-00027144,"InChI=1S/C15H15BrN2O4/c1-8-6-5-7-10(9(8)2)18-13(16)11(14(19)21-3)12(17-18)15(20)22-4/h5-7H,1-4H3",COC(=O)c1nn(-c2cccc(C)c2C)c(Br)c1C(=O)OC,752.2409887493578,False,['618069-99-1'],0.3810972851
POOL-00029197,"InChI=1S/C16H19NO4/c1-9-10(2)16(19)21-15-11(3)13(7-6-12(9)15)20-8-14(18)17(4)5/h6-7H,8H2,1-5H3",Cc1c(C)c2ccc(OCC(=O)N(C)C)c(C)c2oc1=O,758.9415196521102,False,['329907-39-3'],0.3657740326
POOL-00014418,"InChI=1S/C13H18O5S/c1-10-4-6-12(7-5-10)19(14,15)17-9-11-8-16-13(2,3)18-11/h4-7,11H,8-9H2,1-3H3",Cc1ccc(S(=O)(=O)OCC2COC(C)(C)O2)cc1,532.6569333890319,False,['7305-59-1'],0.4364958195
POOL-00013935,"InChI=1S/C17H16O4/c1-20-13-9-6-12(7-10-13)8-11-15(19)17-14(18)4-3-5-16(17)21-2/h3-11,18H,1-2H3",COc1ccc(C=CC(=O)c2c(O)cccc2OC)cc1,656.9903676077387,False,['86788-61-6'],0.3725446517
POOL-00027807,"InChI=1S/C16H16BrNO2S/c1-20-14-6-2-12(3-7-14)10-18-16(19)11-21-15-8-4-13(17)5-9-15/h2-9H,10-11H2,1H3,(H,18,19)",COc1ccc(CN=C(O)CSc2ccc(Br)cc2)cc1,596.6789707423743,False,['882749-41-9'],0.413213831
POOL-00041962,"InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3",CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,420.2996060326553,False,['84-69-5'],0.4159868994
POOL-00008857,"InChI=1S/C12H17NO4S/c1-4-13(12(14)17-5-2)18(15,16)11-8-6-10(3)7-9-11/h6-9H,4-5H2,1-3H3",CCOC(=O)N(CC)S(=O)(=O)c1ccc(C)cc1,507.383877457474,False,['91645-79-3'],0.3936419983
POOL-00026723,"InChI=1S/C18H20N2O3/c1-12-11-15(20(22)23)9-10-16(12)19-17(21)13-5-7-14(8-6-13)18(2,3)4/h5-11H,1-4H3,(H,19,21)",Cc1cc([N+](=O)[O-])ccc1N=C(O)c1ccc(C(C)(C)C)cc1,756.8264325755125,False,['303790-71-8'],0.4377676381
POOL-00038217,"InChI=1S/C13H19NO4/c1-6-17-12(15)10-8(3)11(13(16)18-7-2)14(5)9(10)4/h6-7H2,1-5H3",CCOC(=O)c1c(C)c(C(=O)OCC)n(C)c1C,432.3260611654136,False,['5462-32-8'],0.3816903033
POOL-00004285,"InChI=1S/C12H15Br2NO2S/c1-10-2-4-11(5-3-10)18(16,17)15-8-12(6-13,7-14)9-15/h2-5H,6-9H2,1H3",Cc1ccc(S(=O)(=O)N2CC(CBr)(CBr)C2)cc1,515.5133216109801,False,['1041026-61-2'],0.4089572928
