identifier,conditions___0___name,conditions___0___value,conditions___1___name,conditions___1___value,conditions___2___name,conditions___2___value,conditions___3___name,conditions___3___value,conditions___4___name,conditions___4___value,solvent___solute___identifier,solvent___solute___iupac_name,solvent___solute___name,solvent___solute___smiles,solvent___solute___int_label,solvent___solute___mol_type,solvent___solute___properties___load_from,solvent___volume,solvent___concentration,solvent___solvent___identifier,solvent___solvent___iupac_name,solvent___solvent___name,solvent___solvent___smiles,solvent___solvent___int_label,solvent___solvent___mol_type,solvent___solvent___properties___load_from,solvent___volume_unit,solvent___concentration_unit,solvent___properties___definition,nc_solution___solute___identifier,nc_solution___volume,nc_solution___concentration,nc_solution___solvent___identifier,nc_solution___solvent___iupac_name,nc_solution___solvent___name,nc_solution___solvent___smiles,nc_solution___solvent___int_label,nc_solution___solvent___mol_type,nc_solution___solvent___properties___load_from,nc_solution___volume_unit,nc_solution___concentration_unit,nc_solution___properties___definition,ligand_solutions___0___solute___identifier,ligand_solutions___0___solute___iupac_name,ligand_solutions___0___solute___name,ligand_solutions___0___solute___smiles,ligand_solutions___0___solute___int_label,ligand_solutions___0___solute___mol_type,ligand_solutions___0___solute___properties___load_from,ligand_solutions___0___solute___properties___complexity_sa_score,ligand_solutions___0___solute___properties___complexity_BertzCT,ligand_solutions___0___solute___properties___cas_number___0,ligand_solutions___0___volume,ligand_solutions___0___concentration,ligand_solutions___0___solvent___identifier,ligand_solutions___0___solvent___iupac_name,ligand_solutions___0___solvent___name,ligand_solutions___0___solvent___smiles,ligand_solutions___0___solvent___int_label,ligand_solutions___0___solvent___mol_type,ligand_solutions___0___solvent___properties___load_from,ligand_solutions___0___volume_unit,ligand_solutions___0___concentration_unit,ligand_solutions___0___properties___definition,properties___batch_name,properties___PeakFile,properties___OpticalDensity,properties___FigureOfMerit,properties___WallTag,ligand_solutions___0___solute___properties___cas_number___1
2022_0907_AL1_01_st0003_mf0002_robotinput@@C02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,221,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,229,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2188992564212659,1.348728581204262,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@E02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,410,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,40,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2022151464177981,1.0764413397260226,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@G02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,258,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,192,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2030707995925643,1.3912946237282375,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@B02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,369,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,81,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2181169849707284,1.1891517643714653,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@D02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,382,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,68,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2120353679586676,1.1727046606566294,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@F02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,336,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,114,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2076383957274725,1.3169093107099927,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@H02,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,314,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,136,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2209024929946042,1.307647231132109,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@A03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,178,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,272,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.229046073398021,1.3524457941768444,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@C03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,354,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,96,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2151039827110076,1.327902696099018,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@E03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,402,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,48,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2103241048750376,1.2123781246514291,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@G03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,288,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,162,100.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2106571147961856,1.335837243599911,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@B03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,437,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,13,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2183681742031471,1.4690711008791233,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@D03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,432,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,18,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2065213369113465,1.5627482516935518,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@F03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,424,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,26,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2048087674519048,1.6392057592800036,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@H03,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,435,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,15,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2040383142104657,1.5418878750824976,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@A04,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,428,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,22,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2264131016485589,1.4056032267801324,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@C04,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,414,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,36,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2179202444978567,1.6082176594568045,1,
2022_0907_AL1_01_st0003_mf0002_robotinput@@E04,Temperature (C):,25.0,Stir Rate (rpm):,750.0,Mixing time1 (s):,600.0,Mixing time2 (s):,600.0,Reaction time (s):,60.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,419,0.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,solvent,CPB20220907001,50,,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,nc,"InChI=1S/C7H7F5O3/c1-2-15-5(14)3-4(13)6(8,9)7(10,11)12/h2-3H2,1H3",,,CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,30184,POOL,screened_inv,2.536963056433855,257.84149661562464,663-35-4,31,3000.0,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-xylene",m-xylene,Cc1cccc(C)c1,0,SOLVENT,2022_0217_solvent_InChI,ul,uM,ligand_solution,2022_0907_AL1_01_st0003_mf0002_robotinput,PS0907_AL101_1_peakInfo,0.2107129233618475,1.5484919637258356,1,
