ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00009229,"InChI=1S/C16H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-16-18/h2-15H2,1H3",CCCCCCCCCCCCCCCN=C=O,197.27364124600268,False,['39633-51-7'],1.0569814241,2,,,,,,
POOL-00043063,"InChI=1S/C17H38N2/c1-5-6-7-8-9-10-11-12-13-14-15-19(4)17-16-18(2)3/h5-17H2,1-4H3",CCCCCCCCCCCCN(C)CCN(C)C,168.6449999650286,False,"['94823-32-2', '1339-72-6']",1.0386839222,2,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001696
POOL-00043103,"InChI=1S/C20H43N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(2)3/h4-20H2,1-3H3",CCCCCCCCCCCCCCCCCCN(C)C,176.67722777610123,False,['124-28-7'],1.0521594046,2,"$98.91
Each/250g",Check Availability,,$9.90/25 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97ba0177?context=bbe
POOL-00017043,"InChI=1S/C18H28O2/c1-4-5-6-7-8-9-10-11-12-16-13-17(19)14(2)15(3)18(16)20/h13H,4-12H2,1-3H3",CCCCCCCCCCC1=CC(=O)C(C)=C(C)C1=O,413.1341594627747,False,['112055-76-2'],1.0555452647,2,,,,$195.00/10 MG,"Estimated to ship on January 02, 2023",https://www.sigmaaldrich.com/US/en/product/aldrich/d7786
POOL-00042296,"InChI=1S/C14H31N/c1-4-5-6-7-8-9-10-11-12-13-14-15(2)3/h4-14H2,1-3H3",CCCCCCCCCCCCN(C)C,109.90632784293425,False,"['112-18-5', '68391-04-8']",1.0591876641,2,"$536.50
Each/1kg",Check Availability,https://www.fishersci.com/shop/products/n-n-dimethyldodecylamine-95-pract-thermo-scientific-2/AC408290010#112-18-5,$211.00/250 ML,"Estimated to ship on November 29, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/284386
POOL-00039796,"InChI=1S/C14H30S/c1-3-5-7-9-11-13-15-14-12-10-8-6-4-2/h3-14H2,1-2H3",CCCCCCCSCCCCCCC,89.51182269698973,False,['629-65-2'],1.049730642,2,"$465.50
Each/25g",Check Availability,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s413135
POOL-00023751,"InChI=1S/C17H26O2/c1-15(2)11-7-4-3-5-10-14-19-17(18)16-12-8-6-9-13-16/h6,8-9,12-13,15H,3-5,7,10-11,14H2,1-2H3",CC(C)CCCCCCCOC(=O)c1ccccc1,343.53951438557,False,['120657-54-7'],1.0358734265,2,,,,,,
POOL-00019025,"InChI=1S/C20H34O2/c1-3-5-7-9-11-17-21-19-13-15-20(16-14-19)22-18-12-10-8-6-4-2/h13-16H,3-12,17-18H2,1-2H3",CCCCCCCOc1ccc(OCCCCCCC)cc1,310.2298061415074,False,['65128-45-2'],1.0414287417,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s468738
POOL-00043384,"InChI=1S/C13H28OS/c1-3-4-5-6-7-8-9-10-11-12-13-15(2)14/h3-13H2,1-2H3",CCCCCCCCCCCCS(C)=O,145.47137920080513,False,['3079-30-9'],1.0559213944,2,,,,$39.30/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/641588
POOL-00020466,"InChI=1S/C19H29F3O/c1-2-3-4-5-6-7-8-9-10-13-16-23-18-15-12-11-14-17(18)19(20,21)22/h11-12,14-15H,2-10,13,16H2,1H3",CCCCCCCCCCCCOc1ccccc1C(F)(F)F,415.3209065220783,False,['150503-14-3'],1.0472763333,2,,,,,,
POOL-00041037,"InChI=1S/C15H33O3P/c1-4-7-10-13-17-19(16,15-12-9-6-3)18-14-11-8-5-2/h4-15H2,1-3H3",CCCCCOP(=O)(CCCCC)OCCCCC,215.43057635375243,False,['6418-56-0'],1.0488244429,2,,,,$201.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s412090
POOL-00042291,"InChI=1S/C21H42O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(22)23-20(2)3/h20H,4-19H2,1-3H3",CCCCCCCCCCCCCCCCCC(=O)OC(C)C,248.22612445429417,False,['112-10-7'],1.0583814461,2,"$472.00
Each of 1/100 μL",Check Availability,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s573175
POOL-00030460,"InChI=1S/C21H45N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(2)3/h4-21H2,1-3H3",CCCCCCCCCCCCCCCCCCCN(C)C,188.3461614883745,False,['49859-87-2'],1.0582311773,2,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000752
POOL-00039395,"InChI=1S/C18H39N/c1-4-7-10-13-16-19(17-14-11-8-5-2)18-15-12-9-6-3/h4-18H2,1-3H3",CCCCCCN(CCCCCC)CCCCCC,127.23994776840894,False,"['102-86-3', '68038-01-7']",1.0530287419,2,"$66.25
Each/50g",Check Availability,https://www.fishersci.com/shop/products/tri-n-hexylamine-96-thermo-scientific/AAB2371618#102-86-3,$70.40/25 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/183997
POOL-00041152,"InChI=1S/C21H45N/c1-4-6-8-10-12-14-16-18-20-22(3)21-19-17-15-13-11-9-7-5-2/h4-21H2,1-3H3",CCCCCCCCCCN(C)CCCCCCCCCC,170.34616148837452,False,['7396-58-9'],1.0598416108,2,,,,$434.00/1 L,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/36755
POOL-00016974,"InChI=1S/C19H38S2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-20-17-15-18-21-19/h19H,2-18H2,1H3",CCCCCCCCCCCCCCCC1SCCCS1,199.7430343429669,False,['59014-51-6'],1.0616523884,2,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r154687
POOL-00017268,"InChI=1S/C18H40N2/c1-5-9-13-19(14-10-6-2)17-18-20(15-11-7-3)16-12-8-4/h5-18H2,1-4H3",CCCCN(CCCC)CCN(CCCC)CCCC,146.25703566728012,False,['10411-57-1'],1.0444356422,2,,,,,,
POOL-00025467,"InChI=1S/C22H38O2/c1-3-5-7-9-11-13-19-23-21-15-17-22(18-16-21)24-20-14-12-10-8-6-4-2/h15-18H,3-14,19-20H2,1-2H3",CCCCCCCCOc1ccc(OCCCCCCCC)cc1,335.06123407590985,False,['67399-94-4'],1.0552987202,2,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s766623
POOL-00035515,"InChI=1S/C17H38N2/c1-5-9-13-18(14-10-6-2)17-19(15-11-7-3)16-12-8-4/h5-17H2,1-4H3",CCCCN(CCCC)CN(CCCC)CCCC,136.6449999650286,False,['20280-10-8'],1.0418103875,2,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s388602
POOL-00043624,"InChI=1S/C22H44O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24-2/h3-21H2,1-2H3",CCCCCCCCCCCCCCCCCCCCC(=O)OC,250.35446975062405,False,['6064-90-0'],1.0557450952,2,"$514.00
Each of 1/nan",Check Availability,,$102.00/1 PKG,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/supelco/crm47885
POOL-00033864,"InChI=1S/C22H46S/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3",CCCCCCCCCCCSCCCCCCCCCCC,170.4117611359987,False,['35599-82-7'],1.0423314449,2,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s546941
POOL-00030114,"InChI=1S/C15H14O2/c1-12(16)14-9-5-6-10-15(14)17-11-13-7-3-2-4-8-13/h2-10H,11H2,1H3",CC(=O)c1ccccc1OCc1ccccc1,503.3400862606013,False,['31165-67-0'],1.0611187812,3,,,,$60.50/10 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah987f371a?context=bbe
POOL-00032888,"InChI=1S/C15H14O2/c1-11-8-9-12(2)14(10-11)17-15(16)13-6-4-3-5-7-13/h3-10H,1-2H3",Cc1ccc(C)c(OC(=O)c2ccccc2)c1,529.8730128242178,False,['15081-25-1'],1.0595387841,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s84604
POOL-00030007,"InChI=1S/C14H12O3/c1-16-13-10-6-5-9-12(13)14(15)17-11-7-3-2-4-8-11/h2-10H,1H3",COc1ccccc1C(=O)Oc1ccccc1,505.8855887837592,False,['10268-71-0'],1.0277590633,3,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002168
POOL-00013695,"InChI=1S/C15H14O2/c1-11-3-7-14(8-4-11)17-15-9-5-13(6-10-15)12(2)16/h3-10H,1-2H3",CC(=O)c1ccc(Oc2ccc(C)cc2)cc1,509.62301282421777,False,['71815-31-1'],1.0574981763,3,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l499323
POOL-00042061,InChI=1S/C14H10O3/c15-13(11-7-3-1-4-8-11)17-14(16)12-9-5-2-6-10-12/h1-10H,O=C(OC(=O)c1ccccc1)c1ccccc1,468.17829035170257,False,['93-97-0'],1.0541334985,3,"$487.00
Each/2.5kg",Check Availability,https://www.fishersci.com/shop/products/benzoic-anhydride-98-thermo-scientific/AC105500025#93-97-0,$40.90/100 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/385980
POOL-00039667,"InChI=1S/C14H12O3/c1-16-12-9-5-6-10-13(12)17-14(15)11-7-3-2-4-8-11/h2-10H,1H3",COc1ccccc1OC(=O)c1ccccc1,505.8855887837592,False,['531-37-3'],1.0375044814,3,"$53.75
Each of 1/25g",Check Availability,https://www.fishersci.com/shop/products/2-methoxyphenyl-benzoate-99-thermo-scientific-1/AAL0854414#531-37-3,,,
POOL-00010718,"InChI=1S/C14H11BrO2/c1-10(16)11-2-6-13(7-3-11)17-14-8-4-12(15)5-9-14/h2-9H,1H3",CC(=O)c1ccc(Oc2ccc(Br)cc2)cc1,514.9234028495391,False,['54916-27-7'],1.0484097048,3,,,,,,
POOL-00040655,"InChI=1S/C15H12O3/c1-11(16)13-9-5-6-10-14(13)18-15(17)12-7-3-2-4-8-12/h2-10H,1H3",CC(=O)c1ccccc1OC(=O)c1ccccc1,573.3024023359151,False,['4010-33-7'],1.0577383926,3,,,,,,
POOL-00040984,"InChI=1S/C14H14O2/c1-15-13-7-3-5-11(9-13)12-6-4-8-14(10-12)16-2/h3-10H,1-2H3",COc1cccc(-c2cccc(OC)c2)c1,432.1664870484334,False,['6161-50-8'],1.0536909349,3,,,,,,
POOL-00042364,"InChI=1S/C15H12O2/c16-14(12-7-3-1-4-8-12)11-15(17)13-9-5-2-6-10-13/h1-10H,11H2",O=C(CC(=O)c1ccccc1)c1ccccc1,465.6327878285448,False,['120-46-7'],1.0551673933,3,"$49.25
Each/25g",Check Availability,https://www.fishersci.com/shop/products/1-3-diphenyl-1-3-propanedione-98-thermo-scientific/AAA1345014#120-46-7,$52.50/25 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/d33454
POOL-00013491,"InChI=1S/C14H16O3/c1-16-13-9-12(17-14(15)10-13)8-7-11-5-3-2-4-6-11/h2-6,10,12H,7-9H2,1H3",COC1=CC(=O)OC(CCc2ccccc2)C1,408.7353158118614,False,"['3384-26-7', '73536-68-2']",1.0495753092,3,,,,,,
POOL-00001844,"InChI=1S/C13H14O3/c1-8(2)9-3-5-10(6-4-9)11-7-12(14)16-13(11)15/h3-6,8,11H,7H2,1-2H3",CC(C)c1ccc(C2CC(=O)OC2=O)cc1,417.30877643316495,False,['34177-53-2'],1.058276564,3,,,,"$1,336.40/1 g",Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah305036f2?context=bbe
POOL-00009753,"InChI=1S/C14H11BrO2/c15-13-7-6-12(9-16)14(8-13)17-10-11-4-2-1-3-5-11/h1-9H,10H2",O=Cc1ccc(Br)cc1OCc1ccccc1,508.8855887837592,False,['142602-43-5'],1.0511335127,3,,,,$77.00/500 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aobh303766f0?context=bbe
POOL-00033308,"InChI=1S/C15H12O3/c1-11(16)13-8-5-9-14(10-13)18-15(17)12-6-3-2-4-7-12/h2-10H,1H3",CC(=O)c1cccc(OC(=O)c2ccccc2)c1,573.3024023359151,False,['139-28-6'],1.0485834754,3,"$446.00
Each of 1/100 μg",Check Availability,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s431001
POOL-00039212,"InChI=1S/C15H14O3/c1-17-13-9-5-6-10-14(13)18-15(16)11-12-7-3-2-4-8-12/h2-10H,11H2,1H3",COc1ccccc1OC(=O)Cc1ccccc1,520.2717401788738,False,['4112-89-4'],1.0464375892,3,,,,$59.80/nan,"Estimated to ship on November 16, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/w253502
POOL-00043159,InChI=1S/C14H10O2S/c15-13(11-7-3-1-4-8-11)17-14(16)12-9-5-2-6-10-12/h1-10H,O=C(SC(=O)c1ccccc1)c1ccccc1,470.933177853866,False,['1850-15-3'],1.0613608111,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s875783
POOL-00027205,"InChI=1S/C15H14O2/c1-11-7-9-12(10-8-11)13-5-3-4-6-14(13)15(16)17-2/h3-10H,1-2H3",COC(=O)c1ccccc1-c1ccc(C)cc1,526.8730128242178,False,['114772-34-8'],1.0587737217,3,"$130.00
Each/25g",Check Availability,,$68.10/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/bml00005
POOL-00030570,"InChI=1S/C14H11FO2/c15-13-7-6-12(9-16)8-14(13)17-10-11-4-2-1-3-5-11/h1-9H,10H2",O=Cc1ccc(F)c(OCc2ccccc2)c1,508.8855887837592,False,['103438-91-1'],1.0491749364,3,,,,$68.20/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aob640093173?context=bbe
POOL-00031336,"InChI=1S/C14H14O2/c1-15-13-9-5-3-7-11(13)12-8-4-6-10-14(12)16-2/h3-10H,1-2H3",COc1ccccc1-c1ccccc1OC,432.1664870484334,False,['4877-93-4'],1.0514421236,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s837563
POOL-00014992,"InChI=1S/C14H11BrO2/c15-12-8-6-11(7-9-12)14(16)10-17-13-4-2-1-3-5-13/h1-9H,10H2",O=C(COc1ccccc1)c1ccc(Br)cc1,491.39047628592255,False,['36372-16-4'],1.0600388212,3,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009796
POOL-00032685,"InChI=1S/C15H14O2/c1-12(16)14-7-9-15(10-8-14)17-11-13-5-3-2-4-6-13/h2-10H,11H2,1H3",CC(=O)c1ccc(OCc2ccccc2)cc1,486.09008626060125,False,['54696-05-8'],1.0394612652,3,"$60.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/4-benzyloxyacetophenone-98-thermo-scientific-2/AAA1830206#54696-05-8,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s928844
POOL-00020169,"InChI=1S/C15H16O2/c1-15(2)9-13(16)12(14(17)10-15)8-11-6-4-3-5-7-11/h3-8H,9-10H2,1-2H3",CC1(C)CC(=O)C(=Cc2ccccc2)C(=O)C1,458.9031007183647,False,['28746-58-9'],1.0521181699,3,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r129135
POOL-00024730,"InChI=1S/C16H14O2/c1-11-8-9-14(10-12(11)2)16(18)15(17)13-6-4-3-5-7-13/h3-10H,1-2H3",Cc1ccc(C(=O)C(=O)c2ccccc2)cc1C,597.7489548899819,False,['59411-15-3'],1.0421183789,3,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r530670
POOL-00012841,"InChI=1S/C16H16O2/c1-2-18-16(17)15-11-7-6-10-14(15)12-13-8-4-3-5-9-13/h3-11H,2,12H2,1H3",CCOC(=O)c1ccccc1Cc1ccccc1,517.629986615165,False,['1585-99-5'],1.0621529534,3,"$60.00
Each/10g",Check Availability,https://www.fishersci.com/shop/products/1-bromo-4-ethylbenzene-99-thermo-scientific/AAA1301309#1585-99-5,$81.60/100 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000623
POOL-00030679,InChI=1S/C14H10O3/c15-10-11-5-4-8-13(9-11)17-14(16)12-6-2-1-3-7-12/h1-10H,O=Cc1cccc(OC(=O)c2ccccc2)c1,532.1734028495391,False,['33696-06-9'],1.0414265675,3,,,,$114.00/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat161067676?context=bbe
POOL-00039764,"InChI=1S/C14H14O2S/c15-17(16,11-13-7-3-1-4-8-13)12-14-9-5-2-6-10-14/h1-10H,11-12H2",O=S(=O)(Cc1ccccc1)Cc1ccccc1,512.1859094966198,False,['620-32-6'],1.041155586,3,"$1,091.62
Each/nan",Check Availability,,$109.00/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/343528
POOL-00005571,"InChI=1S/C13H13F3O2/c14-13(15,16)11-3-1-2-10(8-11)12(9-17)4-6-18-7-5-12/h1-3,8-9H,4-7H2",O=CC1(c2cccc(C(F)(F)F)c2)CCOCC1,434.1076514547996,False,['902836-56-0'],1.0525707994,3,,,,,,
POOL-00007517,"InChI=1S/C14H11FO2/c15-13-8-12(9-16)6-7-14(13)17-10-11-4-2-1-3-5-11/h1-9H,10H2",O=Cc1ccc(OCc2ccccc2)c(F)c1,508.8855887837592,False,['175968-61-3'],1.0400088484,3,,,,$36.30/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh93e4c8ba?context=bbe
POOL-00011321,"InChI=1S/C16H16O2/c1-11-4-7-16(10-12(11)2)18-15-8-5-14(6-9-15)13(3)17/h4-10H,1-3H3",CC(=O)c1ccc(Oc2ccc(C)c(C)c2)cc1,568.1508737678793,False,['213014-13-2'],1.056291079,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l499412
POOL-00034236,"InChI=1S/C16H14O2/c1-11(17)13-3-7-15(8-4-13)16-9-5-14(6-10-16)12(2)18/h3-10H,1-2H3",CC(=O)c1ccc(-c2ccc(C(C)=O)cc2)cc1,521.9989548899817,False,['787-69-9'],1.0589209211,3,"$196.90
Each/10g",Check Availability,,,,
POOL-00020265,"InChI=1S/C11H9BrO3/c1-14-8-4-2-7(3-5-8)11-9(12)6-10(13)15-11/h2-6,11H,1H3",COc1ccc(C2OC(=O)C=C2Br)cc1,408.3461400463661,False,['32060-84-7'],1.0585200608,3,"$298.00
Each of 1/5g",Check Availability,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r735620
POOL-00016171,InChI=1S/C14H9FO3/c15-12-6-4-11(5-7-12)14(17)18-13-3-1-2-10(8-13)9-16/h1-9H,O=Cc1cccc(OC(=O)c2ccc(F)cc2)c1,575.8479048590731,False,['444076-31-7'],1.0586486083,3,,,,,,
POOL-00022168,"InChI=1S/C16H16O2/c1-16(18-2,14-11-7-4-8-12-14)15(17)13-9-5-3-6-10-13/h3-12H,1-2H3",COC(C)(C(=O)c1ccccc1)c1ccccc1,519.3079284873783,False,['26592-16-5'],1.045425921,3,,,,$68.10/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s988405
POOL-00007100,"InChI=1S/C14H15FO3/c1-18-13(17)14(8-6-12(16)7-9-14)10-2-4-11(15)5-3-10/h2-5H,6-9H2,1H3",COC(=O)C1(c2ccc(F)cc2)CCC(=O)CC1,454.4323775297219,False,['80912-51-2'],1.032020812,3,,,,,,
POOL-00042882,"InChI=1S/C15H11BrO2/c16-13(14(17)11-7-3-1-4-8-11)15(18)12-9-5-2-6-10-12/h1-10,13H",O=C(c1ccccc1)C(Br)C(=O)c1ccccc1,497.7209891502623,False,['728-84-7'],1.0631132531,3,,,,$47.03/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemimpexinternationalinc/ch6371387122?context=bbe
POOL-00038396,"InChI=1S/C14H20O2/c1-3-14(4-2)10-15-13(16-11-14)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11H2,1-2H3",CCC1(CC)COC(c2ccccc2)OC1,306.76704324386736,False,['780-85-8'],1.0514484973,3,,,,,,
POOL-00022458,"InChI=1S/C14H13BrO2/c1-16-14-9-12(15)7-8-13(14)17-10-11-5-3-2-4-6-11/h2-9H,10H2,1H3",COc1cc(Br)ccc1OCc1ccccc1,482.8358125246547,False,['63057-72-7'],1.0555102191,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s813834
POOL-00040590,"InChI=1S/C16H14O2/c1-11-3-7-13(8-4-11)15(17)16(18)14-9-5-12(2)6-10-14/h3-10H,1-2H3",Cc1ccc(C(=O)C(=O)c2ccc(C)cc2)cc1,521.9989548899817,False,['3457-48-5'],1.0553887887,3,"$30.00
Each/1g",Check Availability,https://www.fishersci.com/shop/products/4-4-dimethylbenzil-98-thermo-scientific/AAA1857603#3457-48-5,$110.00/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/146706
POOL-00012670,"InChI=1S/C16H16O2/c1-12-10-15(13(2)17)8-9-16(12)18-11-14-6-4-3-5-7-14/h3-10H,11H2,1-2H3",CC(=O)c1ccc(OCc2ccccc2)c(C)c1,544.2783480249916,False,['56443-69-7'],1.0546950893,3,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002977
POOL-00022856,"InChI=1S/C13H16O3/c1-13(2)12(14)8-11(16-13)9-4-6-10(15-3)7-5-9/h4-7,11H,8H2,1-3H3",COc1ccc(C2CC(=O)C(C)(C)O2)cc1,392.1436629566879,False,['81791-31-3'],1.0562410692,3,,,,$138.00/1MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t313580
POOL-00034675,"InChI=1S/C16H16O2/c1-12(13-4-8-15(17-2)9-5-13)14-6-10-16(18-3)11-7-14/h4-11H,1H2,2-3H3",C=C(c1ccc(OC)cc1)c1ccc(OC)cc1,474.5283480249917,False,['4356-69-8'],1.0607003413,3,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s193542
POOL-00010511,"InChI=1S/C13H14O3/c1-16-13-5-3-2-4-12(13)9-6-10(14)8-11(15)7-9/h2-5,9H,6-8H2,1H3",COc1ccccc1C1CC(=O)CC(=O)C1,406.9408125814145,False,['55579-77-6'],1.0523308475,3,,,,,,
POOL-00028142,"InChI=1S/C12H11FO2/c13-10-3-1-8(2-4-10)9-5-11(14)7-12(15)6-9/h1-4,9H,5-7H2",O=C1CC(=O)CC(c2ccc(F)cc2)C1,378.5880757201594,False,['55579-72-1'],1.0586604714,3,,,,$239.00/5 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/539872
POOL-00042063,InChI=1S/C13H10O2/c14-13(11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,O=C(Oc1ccccc1)c1ccccc1,434.6078366577884,False,['93-99-2'],1.0623723926,3,"$28.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/phenyl-benzoate-99-thermo-scientific/AC162060050#93-99-2,$50.10/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/142719
POOL-00029534,"InChI=1S/C14H11FO2/c15-13-3-1-2-12(8-13)10-17-14-6-4-11(9-16)5-7-14/h1-9H,10H2",O=Cc1ccc(OCc2cccc(F)c2)cc1,505.8855887837592,False,['66742-57-2'],1.036191433,3,"$121.80
Each/1g",Check Availability,,$33.00/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3465084797?context=bbe
POOL-00007791,"InChI=1S/C14H18O3/c1-16-12-7-5-6-11(10-12)14(13(15)17-2)8-3-4-9-14/h5-7,10H,3-4,8-9H2,1-2H3",COC(=O)C1(c2cccc(OC)c2)CCCC1,405.6832786849713,False,['291760-84-4'],1.0396507813,3,,,,,,
POOL-00024681,InChI=1S/C13H8F2O2/c14-10-3-1-9(2-4-10)13(16)17-12-7-5-11(15)6-8-12/h1-8H,O=C(Oc1ccc(F)cc1)c1ccc(F)cc1,518.1206554225114,False,['2069-56-9'],1.0612413067,3,,,,,,
POOL-00018084,"InChI=1S/C15H12O3/c1-18-15(17)14-8-6-13(7-9-14)12-4-2-11(10-16)3-5-12/h2-10H,1H3",COC(=O)c1ccc(-c2ccc(C=O)cc2)cc1,553.2975148337516,False,['70916-89-1'],1.0579221214,3,,,,$109.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/650099
POOL-00033313,"InChI=1S/C15H18O3/c1-2-18-14(17)15(10-6-9-13(15)16)11-12-7-4-3-5-8-12/h3-5,7-8H,2,6,9-11H2,1H3",CCOC(=O)C1(Cc2ccccc2)CCCC1=O,438.3117529641573,False,"['50984-08-2', '5136-75-4']",1.0542046034,3,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008530
POOL-00006878,"InChI=1S/C15H14O3/c1-17-15-8-3-2-6-13(15)11-18-14-7-4-5-12(9-14)10-16/h2-10H,11H2,1H3",COc1ccccc1COc1cccc(C=O)c1,534.7668526767103,False,['123926-42-1'],1.0244010423,3,,,,$133.10/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aobh98b857d0?context=bbe
POOL-00023725,"InChI=1S/C15H20O3/c1-2-17-14(16)15(11-7-4-8-12-15)18-13-9-5-3-6-10-13/h3,5-6,9-10H,2,4,7-8,11-12H2,1H3",CCOC(=O)C1(Oc2ccccc2)CCCCC1,379.98500435016655,False,['71404-08-5'],1.038165062,3,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002875
POOL-00004173,"InChI=1S/C14H12F2O/c15-14(16)12-6-8-13(9-7-12)17-10-11-4-2-1-3-5-11/h1-9,14H,10H2",FC(F)c1ccc(OCc2ccccc2)cc1,451.40824285185255,False,['915799-67-6'],1.0508854954,3,,,,,,
